File Creation Time UTC,2022-07-21 05:33:45
SW Name,iID®DataCaptureSoftware
SW Version,v01.09
SW BuildDate,2020-04-07
SW StartTime,2022-07-18 05:02:33
Lib Version,v1.6.3
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,10

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB030EB4
,0x10,200330,D0.22,98.26.06,2
,0x13,200328,D0.22,98.26.06,2


Timestamp,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2022-07-20 22:32:02.967,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:31:52.800,2022-07-21 05:31:52.800,12,Unknown,,x
2022-07-20 22:32:13.030,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:32:02.900,2022-07-21 05:32:02.900,2,Unknown,,x
2022-07-20 22:32:23.077,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:32:13.000,2022-07-21 05:32:13.000,14,Unknown,,x
2022-07-20 22:32:33.139,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:32:23.000,2022-07-21 05:32:23.000,72,Departing,x,x
2022-07-20 22:32:43.202,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:32:33.100,2022-07-21 05:32:33.100,101,Departing,x,x
2022-07-20 22:33:23.483,13,200328,25SQCMICSBB7D5700B0C8,,DPC,2022-07-21 05:33:13.400,2022-07-21 05:33:13.400,58,Unknown,,x
2022-07-20 22:33:53.671,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:33:43.600,2022-07-21 05:33:43.600,1,Unknown,x,
2022-07-20 22:34:03.749,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:33:53.600,2022-07-21 05:33:53.600,83,Unknown,x,
2022-07-20 22:34:13.827,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:34:03.700,2022-07-21 05:34:03.700,166,Unknown,x,
2022-07-20 22:34:23.889,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:34:13.800,2022-07-21 05:34:13.800,118,Unknown,x,
2022-07-20 22:34:33.983,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:34:23.800,2022-07-21 05:34:23.800,116,Unknown,x,
2022-07-20 22:34:44.046,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:34:33.900,2022-07-21 05:34:33.900,137,Unknown,x,
2022-07-20 22:34:54.124,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:34:44.000,2022-07-21 05:34:44.000,168,Unknown,x,
2022-07-20 22:35:04.186,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:34:54.100,2022-07-21 05:34:54.100,146,Arriving,x,x
2022-07-20 22:36:14.702,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:36:04.600,2022-07-21 05:36:04.600,58,Departing,x,x
2022-07-20 22:36:24.764,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:36:14.600,2022-07-21 05:36:14.600,228,Arriving,x,x
2022-07-20 22:36:34.858,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:36:24.700,2022-07-21 05:36:24.700,223,Unknown,,x
2022-07-20 22:36:44.889,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 05:36:34.800,2022-07-21 05:36:34.800,134,Unknown,,x
2022-07-20 22:40:46.592,13,200328,25SQCMICSBBBDC900B1AA,,DPC,2022-07-21 05:40:36.500,2022-07-21 05:40:36.500,6,Unknown,,x
2022-07-20 22:40:56.655,13,200328,25SQCMICSBBBDC900B1AA,,DPC,2022-07-21 05:40:46.600,2022-07-21 05:40:46.600,174,Departing,x,x
2022-07-20 22:41:06.717,13,200328,25SQCMICSBBBDC900B1AA,,DPC,2022-07-21 05:40:56.600,2022-07-21 05:40:56.600,55,Arriving,x,x
2022-07-20 23:21:23.139,10,200330,25SQCMICSBBB770009652,,DPC,2022-07-21 06:21:13.000,2022-07-21 06:21:13.000,18,Unknown,,x
2022-07-20 23:21:33.217,10,200330,25SQCMICSBBB770009652,,DPC,2022-07-21 06:21:23.100,2022-07-21 06:21:23.100,33,Departing,x,x
2022-07-20 23:21:43.311,10,200330,25SQCMICSBBB770009652,,DPC,2022-07-21 06:21:33.200,2022-07-21 06:21:33.200,5,Unknown,x,
2022-07-20 23:42:12.499,13,200328,25SQCMICSBB6AD400AA37,,DPC,2022-07-21 06:42:02.400,2022-07-21 06:42:02.400,51,Unknown,,x
2022-07-20 23:42:22.577,13,200328,25SQCMICSBB6AD400AA37,,DPC,2022-07-21 06:42:12.500,2022-07-21 06:42:12.500,65,Departing,x,x
2022-07-20 23:42:42.717,13,200328,25SQCMICSBB6AD400AA37,,DPC,2022-07-21 06:42:32.600,2022-07-21 06:42:32.600,40,Arriving,x,x
2022-07-20 23:42:52.749,13,200328,25SQCMICSBB6AD400AA37,,DPC,2022-07-21 06:42:42.700,2022-07-21 06:42:42.700,37,Unknown,,x
2022-07-20 23:51:16.405,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 06:51:06.300,2022-07-21 06:51:06.300,1,Unknown,,x
2022-07-20 23:51:26.452,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 06:51:16.300,2022-07-21 06:51:16.300,1,Unknown,,x
2022-07-20 23:58:59.639,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 06:58:49.500,2022-07-21 06:58:49.500,14,Unknown,,x
2022-07-21 00:08:03.530,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 07:07:53.400,2022-07-21 07:07:53.400,49,Unknown,,x
2022-07-21 00:08:13.592,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 07:08:03.500,2022-07-21 07:08:03.500,103,Departing,x,x
2022-07-21 00:08:23.686,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 07:08:13.500,2022-07-21 07:08:13.500,17,Unknown,x,
2022-07-21 00:08:33.749,13,200328,25SQCMICSBB9C6200B07E,,DPC,2022-07-21 07:08:23.600,2022-07-21 07:08:23.600,144,Arriving,x,x
