File Creation Time UTC;2022-08-05 17:47:25
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-07-24 03:28:01
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB30F42
;0x10;200474;D0.22;98.26.0D;2
;0x11;200481;D0.22;98.26.0D;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-08-05 10:47:19,991;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-05 17:47:09,800;2022-08-05 17:47:09,800;13;Departing;x;x
2022-08-05 10:49:00,178;10;200474;25SQCMICSBBF23800AA18;;DPC;2022-08-05 17:48:50,000;2022-08-05 17:48:50,000;9;Departing;x;x
2022-08-05 10:49:00,756;11;200481;25SQCMICSBB253000B088;;DPC;2022-08-05 17:48:50,600;2022-08-05 17:48:50,600;14;Departing;x;x
2022-08-05 10:50:11,256;11;200481;25SQCMICSBBC50300B023;;DPC;2022-08-05 17:50:01,100;2022-08-05 17:50:01,100;30;Departing;x;x
2022-08-05 10:55:53,662;11;200481;25SQCMICSBBFEB800AFD4;;DPC;2022-08-05 17:55:43,600;2022-08-05 17:55:43,600;10;Arriving;x;x
2022-08-05 10:58:14,178;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-05 17:58:04,000;2022-08-05 17:58:04,000;10;Arriving;x;x
2022-08-05 10:58:34,897;11;200481;25SQCMICSBBFEB800AFD4;;DPC;2022-08-05 17:58:24,800;2022-08-05 17:58:24,800;15;Departing;x;x
2022-08-05 10:59:15,178;11;200481;25SQCMICSBB181100B0F6;;DPC;2022-08-05 17:59:05,100;2022-08-05 17:59:05,100;29;Departing;x;x
2022-08-05 10:59:45,412;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-05 17:59:35,300;2022-08-05 17:59:35,300;3;Unknown;x;
2022-08-05 10:59:55,506;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-05 17:59:45,400;2022-08-05 17:59:45,400;6;Unknown;x;
2022-08-05 11:02:36,100;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-05 18:02:26,000;2022-08-05 18:02:26,000;7;Departing;x;x
2022-08-05 11:04:07,319;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-05 18:03:57,200;2022-08-05 18:03:57,200;14;Departing;x;x
2022-08-05 11:04:17,366;11;200481;25SQCMICSBB253000B088;;DPC;2022-08-05 18:04:07,300;2022-08-05 18:04:07,300;23;Arriving;x;x
2022-08-05 11:05:07,725;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-05 18:04:57,600;2022-08-05 18:04:57,600;32;Arriving;x;x
