File Creation Time UTC,2022-07-22 04:09:18
SW Name,iID®DataCaptureSoftware
SW Version,v01.09
SW BuildDate,2020-04-07
SW StartTime,2022-07-22 03:48:23
Lib Version,v1.6.3
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,10

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB030EB4
,0x10,200330,D0.22,98.26.06,2
,0x13,200328,D0.22,98.26.06,2


Timestamp,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2022-07-21 21:08:30.268,13,200328,25SQCMICSBBB50800AA70,,DPC,2022-07-22 04:08:20.100,2022-07-22 04:08:20.100,7,Unknown,,x
2022-07-21 21:08:50.393,13,200328,25SQCMICSBBB50800AA70,,DPC,2022-07-22 04:08:40.300,2022-07-22 04:08:40.300,39,Unknown,,x
2022-07-21 21:09:00.487,13,200328,25SQCMICSBBB50800AA70,,DPC,2022-07-22 04:08:50.300,2022-07-22 04:08:50.300,35,Unknown,,x
2022-07-21 21:09:10.565,13,200328,25SQCMICSBBB50800AA70,,DPC,2022-07-22 04:09:00.400,2022-07-22 04:09:00.400,79,Unknown,,x
2022-07-21 21:09:20.612,13,200328,25SQCMICSBBB50800AA70,,DPC,2022-07-22 04:09:10.500,2022-07-22 04:09:10.500,58,Unknown,,x
2022-07-21 21:09:30.675,13,200328,25SQCMICSBBB50800AA70,,DPC,2022-07-22 04:09:20.600,2022-07-22 04:09:20.600,45,Arriving,x,x
2022-07-21 21:10:10.956,13,200328,25SQCMICSBB4190009D63,,DPC,2022-07-22 04:10:00.800,2022-07-22 04:10:00.800,1,Unknown,,x
2022-07-21 21:10:21.018,13,200328,25SQCMICSBB4190009D63,,DPC,2022-07-22 04:10:10.900,2022-07-22 04:10:10.900,28,Unknown,,x
2022-07-21 21:10:41.175,13,200328,25SQCMICSBB4190009D63,,DPC,2022-07-22 04:10:31.100,2022-07-22 04:10:31.100,6,Unknown,,x
2022-07-21 21:10:51.268,13,200328,25SQCMICSBB4190009D63,,DPC,2022-07-22 04:10:41.100,2022-07-22 04:10:41.100,37,Unknown,,x
2022-07-21 21:11:01.315,13,200328,25SQCMICSBB67D100B189,,DPC,2022-07-22 04:10:51.200,2022-07-22 04:10:51.200,16,Unknown,,x
2022-07-21 21:11:11.393,13,200328,25SQCMICSBB67D100B189,,DPC,2022-07-22 04:11:01.300,2022-07-22 04:11:01.300,30,Unknown,,x
