File Creation Time UTC;2022-07-15 18:00:05
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-07-15 11:01:32,358;13;200328;25SQCMICSBB2969009626;;DPC;2022-07-15 18:01:22,300;2022-07-15 18:01:22,300;4;Unknown;x;
2022-07-15 11:01:42,468;13;200328;25SQCMICSBB2969009626;;DPC;2022-07-15 18:01:32,300;2022-07-15 18:01:32,300;49;Arriving;x;x
2022-07-15 11:02:52,390;10;200330;25SQCMICSBB5604009662;;DPC;2022-07-15 18:02:42,300;2022-07-15 18:02:42,300;33;Arriving;x;x
2022-07-15 11:03:02,468;10;200330;25SQCMICSBB696B009BF4;;DPC;2022-07-15 18:02:52,400;2022-07-15 18:02:52,400;36;Departing;x;x
2022-07-15 11:03:02,468;10;200330;25SQCMICSBB0D5200965F;;DPC;2022-07-15 18:02:52,400;2022-07-15 18:02:52,400;13;Departing;x;x
2022-07-15 11:03:12,546;10;200330;25SQCMICSBBA8760095FC;;DPC;2022-07-15 18:03:02,400;2022-07-15 18:03:02,400;8;Departing;x;x
2022-07-15 11:04:12,983;10;200330;25SQCMICSBB50F1009639;;DPC;2022-07-15 18:04:02,900;2022-07-15 18:04:02,900;11;Departing;x;x
2022-07-15 11:04:12,983;10;200330;25SQCMICSBB4C2F009678;;DPC;2022-07-15 18:04:02,900;2022-07-15 18:04:02,900;20;Departing;x;x
2022-07-15 11:04:12,983;10;200330;25SQCMICSBB9BDD009D6F;;DPC;2022-07-15 18:04:02,900;2022-07-15 18:04:02,900;11;Departing;x;x
2022-07-15 11:04:23,046;10;200330;25SQCMICSBB3121009795;;DPC;2022-07-15 18:04:12,900;2022-07-15 18:04:12,900;32;Arriving;x;x
2022-07-15 11:04:43,202;10;200330;25SQCMICSBB2BA70096B4;;DPC;2022-07-15 18:04:33,100;2022-07-15 18:04:33,100;8;Unknown;;x
2022-07-15 11:04:53,280;10;200330;25SQCMICSBB2BA70096B4;;DPC;2022-07-15 18:04:43,200;2022-07-15 18:04:43,200;15;Departing;x;x
2022-07-15 11:05:13,968;13;200328;25SQCMICSBBE316009D02;;DPC;2022-07-15 18:05:03,900;2022-07-15 18:05:03,900;18;Arriving;x;x
2022-07-15 11:05:23,483;10;200330;25SQCMICSBBB547009630;;DPC;2022-07-15 18:05:13,400;2022-07-15 18:05:13,400;38;Departing;x;x
2022-07-15 11:05:23,483;10;200330;25SQCMICSBB309E009638;;DPC;2022-07-15 18:05:13,400;2022-07-15 18:05:13,400;18;Departing;x;x
2022-07-15 11:06:13,858;10;200330;25SQCMICSBB6ECD009BDD;;DPC;2022-07-15 18:06:03,700;2022-07-15 18:06:03,700;13;Departing;x;x
2022-07-15 11:07:04,218;10;200330;25SQCMICSBBF443009B9D;;DPC;2022-07-15 18:06:54,100;2022-07-15 18:06:54,100;18;Arriving;x;x
2022-07-15 11:07:14,312;10;200330;25SQCMICSBBF443009B9D;;DPC;2022-07-15 18:07:04,200;2022-07-15 18:07:04,200;11;Unknown;;x
2022-07-15 11:07:24,390;10;200330;25SQCMICSBB0CBD0095D4;;DPC;2022-07-15 18:07:14,200;2022-07-15 18:07:14,200;31;Arriving;x;x
2022-07-15 11:07:24,390;10;200330;25SQCMICSBB309E009638;;DPC;2022-07-15 18:07:14,200;2022-07-15 18:07:14,200;14;Arriving;x;x
