File Creation Time UTC;2022-07-08 17:31:09
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-07-08 10:31:06,608;10;200330;25SQCMICSBBD6F4009635;;DPC;2022-07-08 17:30:56,500;2022-07-08 17:30:56,500;22;Arriving;x;x
2022-07-08 10:31:26,765;10;200330;25SQCMICSBBA6A9009D1E;;DPC;2022-07-08 17:31:16,600;2022-07-08 17:31:16,600;33;Departing;x;x
2022-07-08 10:32:07,062;10;200330;25SQCMICSBB48E90095CE;;DPC;2022-07-08 17:31:56,900;2022-07-08 17:31:56,900;32;Departing;x;x
2022-07-08 10:32:07,062;10;200330;25SQCMICSBB5934009D0F;;DPC;2022-07-08 17:31:56,900;2022-07-08 17:31:56,900;21;Departing;x;x
2022-07-08 10:33:47,812;10;200330;25SQCMICSBB7669009BB1;;DPC;2022-07-08 17:33:37,700;2022-07-08 17:33:37,700;33;Arriving;x;x
2022-07-08 10:33:47,812;10;200330;25SQCMICSBB14E5009763;;DPC;2022-07-08 17:33:37,700;2022-07-08 17:33:37,700;34;Departing;x;x
2022-07-08 10:34:28,077;10;200330;25SQCMICSBB9439009CB3;;DPC;2022-07-08 17:34:18,000;2022-07-08 17:34:18,000;14;Arriving;x;x
2022-07-08 10:34:28,077;10;200330;25SQCMICSBB2BA70096B4;;DPC;2022-07-08 17:34:18,000;2022-07-08 17:34:18,000;3;Unknown;x;
2022-07-08 10:34:38,171;10;200330;25SQCMICSBB2BA70096B4;;DPC;2022-07-08 17:34:28,000;2022-07-08 17:34:28,000;18;Arriving;x;x
2022-07-08 10:36:38,968;10;200330;25SQCMICSBBDAA0009D48;;DPC;2022-07-08 17:36:28,900;2022-07-08 17:36:28,900;49;Departing;x;x
2022-07-08 10:36:49,577;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:36:39,500;2022-07-08 17:36:39,500;46;Arriving;x;x
2022-07-08 10:36:59,655;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:36:49,500;2022-07-08 17:36:49,500;176;Arriving;x;x
2022-07-08 10:37:09,733;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:36:59,600;2022-07-08 17:36:59,600;52;Arriving;x;x
2022-07-08 10:37:19,843;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:37:09,700;2022-07-08 17:37:09,700;2;Unknown;;x
2022-07-08 10:37:39,983;13;200328;25SQCMICSBB2969009626;;DPC;2022-07-08 17:37:29,800;2022-07-08 17:37:29,800;8;Arriving;x;x
2022-07-08 10:37:50,046;13;200328;25SQCMICSBB2969009626;;DPC;2022-07-08 17:37:39,900;2022-07-08 17:37:39,900;34;Arriving;x;x
2022-07-08 10:38:00,108;13;200328;25SQCMICSBB2DC7009CBC;;DPC;2022-07-08 17:37:50,000;2022-07-08 17:37:50,000;31;Departing;x;x
2022-07-08 10:39:09,999;10;200330;25SQCMICSBB9439009CB3;;DPC;2022-07-08 17:38:59,900;2022-07-08 17:38:59,900;49;Departing;x;x
2022-07-08 10:39:50,812;13;200328;25SQCMICSBB32E900977A;;DPC;2022-07-08 17:39:40,700;2022-07-08 17:39:40,700;20;Departing;x;x
2022-07-08 10:40:51,233;13;200328;25SQCMICSBB99EA009D0D;;DPC;2022-07-08 17:40:41,100;2022-07-08 17:40:41,100;9;Departing;x;x
2022-07-08 10:40:51,233;13;200328;25SQCMICSBB09D10096A2;;DPC;2022-07-08 17:40:41,100;2022-07-08 17:40:41,100;37;Departing;x;x
2022-07-08 10:41:51,093;10;200330;25SQCMICSBB2BA70096B4;;DPC;2022-07-08 17:41:41,000;2022-07-08 17:41:41,000;24;Departing;x;x
2022-07-08 10:42:41,999;13;200328;25SQCMICSBB99EA009D0D;;DPC;2022-07-08 17:42:31,900;2022-07-08 17:42:31,900;98;Arriving;x;x
2022-07-08 10:43:12,202;13;200328;25SQCMICSBBEE84009C58;;DPC;2022-07-08 17:43:02,100;2022-07-08 17:43:02,100;17;Arriving;x;x
2022-07-08 10:43:22,280;13;200328;25SQCMICSBBEE84009C58;;DPC;2022-07-08 17:43:12,200;2022-07-08 17:43:12,200;24;Unknown;;x
2022-07-08 10:43:41,858;10;200330;25SQCMICSBB9415009734;;DPC;2022-07-08 17:43:31,700;2022-07-08 17:43:31,700;33;Arriving;x;x
2022-07-08 10:43:42,421;13;200328;25SQCMICSBBD733009BD4;;DPC;2022-07-08 17:43:32,300;2022-07-08 17:43:32,300;11;Arriving;x;x
2022-07-08 10:43:52,515;13;200328;25SQCMICSBBD733009BD4;;DPC;2022-07-08 17:43:42,400;2022-07-08 17:43:42,400;21;Unknown;;x
2022-07-08 10:44:32,812;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-08 17:44:22,700;2022-07-08 17:44:22,700;29;Departing;x;x
2022-07-08 10:44:32,812;13;200328;25SQCMICSBB09D10096A2;;DPC;2022-07-08 17:44:22,700;2022-07-08 17:44:22,700;61;Arriving;x;x
2022-07-08 10:45:52,796;10;200330;25SQCMICSBBDAA0009D48;;DPC;2022-07-08 17:45:42,700;2022-07-08 17:45:42,700;2;Unknown;x;
2022-07-08 10:46:02,890;10;200330;25SQCMICSBBDAA0009D48;;DPC;2022-07-08 17:45:52,800;2022-07-08 17:45:52,800;37;Arriving;x;x
2022-07-08 10:46:33,671;13;200328;25SQCMICSBB0262009D32;;DPC;2022-07-08 17:46:23,500;2022-07-08 17:46:23,500;39;Departing;x;x
2022-07-08 10:46:53,249;10;200330;25SQCMICSBB9FA7009D42;;DPC;2022-07-08 17:46:43,100;2022-07-08 17:46:43,100;24;Arriving;x;x
2022-07-08 10:47:34,093;13;200328;25SQCMICSBB80A5009D07;;DPC;2022-07-08 17:47:24,000;2022-07-08 17:47:24,000;56;Arriving;x;x
2022-07-08 10:47:44,187;13;200328;25SQCMICSBB80A5009D07;;DPC;2022-07-08 17:47:34,000;2022-07-08 17:47:34,000;49;Arriving;x;x
2022-07-08 10:47:54,249;13;200328;25SQCMICSBB0262009D32;;DPC;2022-07-08 17:47:44,100;2022-07-08 17:47:44,100;41;Unknown;;x
2022-07-08 10:47:54,249;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:47:44,100;2022-07-08 17:47:44,100;62;Unknown;;x
2022-07-08 10:48:04,312;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:47:54,200;2022-07-08 17:47:54,200;57;Departing;x;x
2022-07-08 10:48:14,405;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:48:04,300;2022-07-08 17:48:04,300;86;Departing;x;x
2022-07-08 10:48:24,483;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-08 17:48:14,300;2022-07-08 17:48:14,300;64;Arriving;x;x
2022-07-08 10:48:54,687;13;200328;25SQCMICSBB4D50009BAD;;DPC;2022-07-08 17:48:44,600;2022-07-08 17:48:44,600;34;Arriving;x;x
2022-07-08 10:51:05,015;10;200330;25SQCMICSBB9439009CB3;;DPC;2022-07-08 17:50:54,900;2022-07-08 17:50:54,900;20;Arriving;x;x
2022-07-08 10:51:15,093;10;200330;25SQCMICSBBDAA0009D48;;DPC;2022-07-08 17:51:05,000;2022-07-08 17:51:05,000;35;Departing;x;x
2022-07-08 10:51:25,155;10;200330;25SQCMICSBBDAA0009D48;;DPC;2022-07-08 17:51:15,000;2022-07-08 17:51:15,000;12;Unknown;x;
2022-07-08 10:51:45,843;13;200328;25SQCMICSBB4190009D63;;DPC;2022-07-08 17:51:35,700;2022-07-08 17:51:35,700;2;Unknown;;x
2022-07-08 10:51:55,937;13;200328;25SQCMICSBB4190009D63;;DPC;2022-07-08 17:51:45,800;2022-07-08 17:51:45,800;108;Departing;x;x
2022-07-08 10:52:06,030;13;200328;25SQCMICSBB4190009D63;;DPC;2022-07-08 17:51:55,900;2022-07-08 17:51:55,900;188;Arriving;x;x
2022-07-08 10:52:16,077;13;200328;25SQCMICSBB4190009D63;;DPC;2022-07-08 17:52:06,000;2022-07-08 17:52:06,000;220;Arriving;x;x
2022-07-08 10:52:26,124;13;200328;25SQCMICSBB4190009D63;;DPC;2022-07-08 17:52:16,000;2022-07-08 17:52:16,000;99;Arriving;x;x
2022-07-08 10:52:35,655;10;200330;25SQCMICSBBD6F4009635;;DPC;2022-07-08 17:52:25,500;2022-07-08 17:52:25,500;31;Departing;x;x
2022-07-08 10:54:06,858;13;200328;25SQCMICSBBB6620096E4;;DPC;2022-07-08 17:53:56,700;2022-07-08 17:53:56,700;17;Departing;x;x
