File Creation Time UTC;2022-06-26 02:32:57
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-06-25 19:32:52,046;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:32:41,900;2022-06-26 02:32:41,900;25;Unknown;x;
2022-06-25 19:33:02,140;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:32:52,000;2022-06-26 02:32:52,000;152;Unknown;x;
2022-06-25 19:33:52,499;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:33:42,400;2022-06-26 02:33:42,400;42;Unknown;x;
2022-06-25 19:34:02,562;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:33:52,400;2022-06-26 02:33:52,400;187;Arriving;x;x
2022-06-25 19:34:12,624;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:34:02,500;2022-06-26 02:34:02,500;153;Arriving;x;x
2022-06-25 19:37:13,421;10;200330;25SQCMICSBB1073009691;;DPC;2022-06-26 02:37:03,300;2022-06-26 02:37:03,300;66;Departing;x;x
2022-06-25 19:40:55,077;10;200330;25SQCMICSBB1073009691;;DPC;2022-06-26 02:40:44,900;2022-06-26 02:40:44,900;41;Arriving;x;x
2022-06-25 19:43:16,608;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:43:06,500;2022-06-26 02:43:06,500;41;Unknown;;x
2022-06-25 19:43:26,687;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:43:16,500;2022-06-26 02:43:16,500;145;Unknown;;x
2022-06-25 19:43:36,718;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-26 02:43:26,600;2022-06-26 02:43:26,600;214;Unknown;;x
