File Creation Time UTC;2022-08-11 17:47:52
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-07-24 03:28:01
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB30F42
;0x10;200474;D0.22;98.26.0D;2
;0x11;200481;D0.22;98.26.0D;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-08-11 10:48:54,756;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 17:48:44,600;2022-08-11 17:48:44,600;9;Departing;x;x
2022-08-11 10:49:05,428;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 17:48:55,300;2022-08-11 17:48:55,300;16;Departing;x;x
2022-08-11 10:49:35,069;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 17:49:24,900;2022-08-11 17:49:24,900;9;Departing;x;x
2022-08-11 10:51:56,100;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 17:51:46,000;2022-08-11 17:51:46,000;14;Departing;x;x
2022-08-11 10:55:18,241;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 17:55:08,100;2022-08-11 17:55:08,100;10;Arriving;x;x
2022-08-11 10:57:28,600;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 17:57:18,500;2022-08-11 17:57:18,500;4;Arriving;x;x
2022-08-11 10:59:50,147;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 17:59:40,000;2022-08-11 17:59:40,000;22;Departing;x;x
2022-08-11 11:01:00,741;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 18:00:50,600;2022-08-11 18:00:50,600;17;Departing;x;x
2022-08-11 11:01:40,444;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:01:30,300;2022-08-11 18:01:30,300;15;Departing;x;x
2022-08-11 11:06:02,991;11;200481;25SQCMICSBB5AF100B031;;DPC;2022-08-11 18:05:52,900;2022-08-11 18:05:52,900;7;Departing;x;x
2022-08-11 11:08:43,553;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:08:33,400;2022-08-11 18:08:33,400;9;Arriving;x;x
2022-08-11 11:11:34,866;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:11:24,700;2022-08-11 18:11:24,700;20;Departing;x;x
2022-08-11 11:17:38,084;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 18:17:28,000;2022-08-11 18:17:28,000;11;Arriving;x;x
2022-08-11 11:18:27,866;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:18:17,700;2022-08-11 18:18:17,700;5;Arriving;x;x
2022-08-11 11:20:39,444;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 18:20:29,300;2022-08-11 18:20:29,300;9;Departing;x;x
2022-08-11 11:20:48,944;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:20:38,800;2022-08-11 18:20:38,800;16;Departing;x;x
2022-08-11 11:20:49,491;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 18:20:39,400;2022-08-11 18:20:39,400;17;Unknown;;x
2022-08-11 11:20:59,037;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:20:48,900;2022-08-11 18:20:48,900;6;Unknown;x;
2022-08-11 11:20:59,600;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 18:20:49,500;2022-08-11 18:20:49,500;11;Unknown;x;
2022-08-11 11:22:39,787;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 18:22:29,700;2022-08-11 18:22:29,700;11;Arriving;x;x
2022-08-11 11:22:39,787;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 18:22:29,700;2022-08-11 18:22:29,700;10;Arriving;x;x
2022-08-11 11:22:40,334;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 18:22:30,200;2022-08-11 18:22:30,200;18;Arriving;x;x
2022-08-11 11:22:50,412;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 18:22:40,300;2022-08-11 18:22:40,300;3;Unknown;;x
2022-08-11 11:24:41,178;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-11 18:24:31,100;2022-08-11 18:24:31,100;10;Arriving;x;x
2022-08-11 11:25:51,678;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 18:25:41,600;2022-08-11 18:25:41,600;54;Arriving;x;x
2022-08-11 11:28:53,022;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 18:28:42,900;2022-08-11 18:28:42,900;49;Departing;x;x
2022-08-11 11:29:22,694;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:29:12,600;2022-08-11 18:29:12,600;12;Arriving;x;x
2022-08-11 11:29:33,334;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-11 18:29:23,200;2022-08-11 18:29:23,200;27;Departing;x;x
2022-08-11 11:30:43,850;11;200481;25SQCMICSBB8A4B00AA61;;DPC;2022-08-11 18:30:33,700;2022-08-11 18:30:33,700;76;Arriving;x;x
2022-08-11 11:31:53,866;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 18:31:43,700;2022-08-11 18:31:43,700;9;Departing;x;x
2022-08-11 11:33:24,616;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:33:14,400;2022-08-11 18:33:14,400;19;Departing;x;x
2022-08-11 11:35:46,178;11;200481;25SQCMICSBB8A4B00AA61;;DPC;2022-08-11 18:35:36,100;2022-08-11 18:35:36,100;6;Departing;x;x
2022-08-11 11:36:36,006;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 18:36:25,800;2022-08-11 18:36:25,800;11;Departing;x;x
2022-08-11 11:38:36,897;10;200474;25SQCMICSBBDA1500B08F;;DPC;2022-08-11 18:38:26,800;2022-08-11 18:38:26,800;5;Unknown;;x
2022-08-11 11:38:46,991;10;200474;25SQCMICSBBDA1500B08F;;DPC;2022-08-11 18:38:36,900;2022-08-11 18:38:36,900;5;Departing;x;x
2022-08-11 11:38:57,616;11;200481;25SQCMICSBB253000B088;;DPC;2022-08-11 18:38:47,500;2022-08-11 18:38:47,500;17;Departing;x;x
2022-08-11 11:40:38,319;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 18:40:28,200;2022-08-11 18:40:28,200;11;Arriving;x;x
2022-08-11 11:41:07,991;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:40:57,800;2022-08-11 18:40:57,800;8;Arriving;x;x
2022-08-11 11:42:59,412;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 18:42:49,300;2022-08-11 18:42:49,300;9;Departing;x;x
2022-08-11 11:43:09,491;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 18:42:59,400;2022-08-11 18:42:59,400;1;Unknown;x;
2022-08-11 11:44:40,131;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 18:44:30,000;2022-08-11 18:44:30,000;11;Departing;x;x
2022-08-11 11:46:00,178;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:45:50,100;2022-08-11 18:45:50,100;15;Departing;x;x
2022-08-11 11:47:31,491;11;200481;25SQCMICSBB253000B088;;DPC;2022-08-11 18:47:21,300;2022-08-11 18:47:21,300;18;Arriving;x;x
2022-08-11 11:48:21,850;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 18:48:11,700;2022-08-11 18:48:11,700;26;Arriving;x;x
2022-08-11 11:53:33,647;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:53:23,500;2022-08-11 18:53:23,500;13;Arriving;x;x
2022-08-11 11:56:15,381;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 18:56:05,300;2022-08-11 18:56:05,300;15;Arriving;x;x
2022-08-11 11:57:05,772;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 18:56:55,600;2022-08-11 18:56:55,600;10;Arriving;x;x
2022-08-11 11:58:45,897;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 18:58:35,800;2022-08-11 18:58:35,800;10;Departing;x;x
2022-08-11 11:58:56,569;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 18:58:46,400;2022-08-11 18:58:46,400;15;Departing;x;x
2022-08-11 11:59:26,178;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 18:59:16,100;2022-08-11 18:59:16,100;12;Arriving;x;x
2022-08-11 12:00:27,241;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 19:00:17,100;2022-08-11 19:00:17,100;2;Unknown;;x
2022-08-11 12:00:37,334;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 19:00:27,200;2022-08-11 19:00:27,200;21;Departing;x;x
2022-08-11 12:01:06,975;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 19:00:56,900;2022-08-11 19:00:56,900;9;Arriving;x;x
2022-08-11 12:03:58,256;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:03:48,100;2022-08-11 19:03:48,100;16;Arriving;x;x
2022-08-11 12:05:59,662;11;200481;25SQCMICSBB5AF100B031;;DPC;2022-08-11 19:05:49,600;2022-08-11 19:05:49,600;21;Arriving;x;x
2022-08-11 12:06:09,178;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:05:59,100;2022-08-11 19:05:59,100;1;Unknown;;x
2022-08-11 12:06:09,725;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 19:05:59,600;2022-08-11 19:05:59,600;21;Arriving;x;x
2022-08-11 12:06:19,850;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 19:06:09,700;2022-08-11 19:06:09,700;8;Unknown;x;
2022-08-11 12:08:20,741;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 19:08:10,700;2022-08-11 19:08:10,700;33;Arriving;x;x
2022-08-11 12:10:11,537;11;200481;25SQCMICSBB5AF100B031;;DPC;2022-08-11 19:10:01,400;2022-08-11 19:10:01,400;18;Departing;x;x
2022-08-11 12:12:52,147;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:12:42,000;2022-08-11 19:12:42,000;6;Arriving;x;x
2022-08-11 12:13:02,241;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 19:12:52,100;2022-08-11 19:12:52,100;23;Departing;x;x
2022-08-11 12:15:43,475;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 19:15:33,300;2022-08-11 19:15:33,300;15;Departing;x;x
2022-08-11 12:16:03,678;10;200474;25SQCMICSBBE42B00AFDC;;DPC;2022-08-11 19:15:53,500;2022-08-11 19:15:53,500;6;Arriving;x;x
2022-08-11 12:16:44,022;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:16:33,900;2022-08-11 19:16:33,900;9;Departing;x;x
2022-08-11 12:16:54,084;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:16:44,000;2022-08-11 19:16:44,000;5;Unknown;x;
2022-08-11 12:19:15,584;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 19:19:05,500;2022-08-11 19:19:05,500;33;Arriving;x;x
2022-08-11 12:21:05,866;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:20:55,700;2022-08-11 19:20:55,700;10;Arriving;x;x
2022-08-11 12:23:07,350;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 19:22:57,200;2022-08-11 19:22:57,200;33;Departing;x;x
2022-08-11 12:23:47,053;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:23:36,900;2022-08-11 19:23:36,900;15;Departing;x;x
2022-08-11 12:25:58,069;10;200474;25SQCMICSBBDA1500B08F;;DPC;2022-08-11 19:25:47,900;2022-08-11 19:25:47,900;11;Arriving;x;x
2022-08-11 12:28:09,616;11;200481;25SQCMICSBB253000B088;;DPC;2022-08-11 19:27:59,500;2022-08-11 19:27:59,500;12;Departing;x;x
2022-08-11 12:28:39,866;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 19:28:29,700;2022-08-11 19:28:29,700;22;Arriving;x;x
2022-08-11 12:28:59,991;11;200481;25SQCMICSBB8A4B00AA61;;DPC;2022-08-11 19:28:49,900;2022-08-11 19:28:49,900;42;Arriving;x;x
2022-08-11 12:29:19,600;10;200474;25SQCMICSBBE42B00AFDC;;DPC;2022-08-11 19:29:09,500;2022-08-11 19:29:09,500;72;Departing;x;x
2022-08-11 12:29:30,241;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 19:29:20,100;2022-08-11 19:29:20,100;9;Departing;x;x
2022-08-11 12:29:40,350;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 19:29:30,200;2022-08-11 19:29:30,200;4;Unknown;x;
2022-08-11 12:29:49,881;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:29:39,700;2022-08-11 19:29:39,700;16;Arriving;x;x
2022-08-11 12:31:40,803;10;200474;25SQCMICSBBDA1500B08F;;DPC;2022-08-11 19:31:30,700;2022-08-11 19:31:30,700;21;Departing;x;x
2022-08-11 12:32:21,631;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 19:32:11,500;2022-08-11 19:32:11,500;13;Departing;x;x
2022-08-11 12:34:01,881;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:33:51,700;2022-08-11 19:33:51,700;5;Departing;x;x
2022-08-11 12:34:11,959;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:34:01,800;2022-08-11 19:34:01,800;6;Unknown;x;
2022-08-11 12:38:24,428;11;200481;25SQCMICSBB8A4B00AA61;;DPC;2022-08-11 19:38:14,300;2022-08-11 19:38:14,300;22;Departing;x;x
2022-08-11 12:39:34,334;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:39:24,200;2022-08-11 19:39:24,200;9;Arriving;x;x
2022-08-11 12:39:34,897;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 19:39:24,800;2022-08-11 19:39:24,800;18;Arriving;x;x
2022-08-11 12:44:16,991;11;200481;25SQCMICSBB253000B088;;DPC;2022-08-11 19:44:06,900;2022-08-11 19:44:06,900;13;Arriving;x;x
2022-08-11 12:44:16,991;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-11 19:44:06,900;2022-08-11 19:44:06,900;13;Unknown;x;
2022-08-11 12:44:27,069;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-11 19:44:16,900;2022-08-11 19:44:16,900;7;Unknown;;x
2022-08-11 12:45:37,037;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:45:26,900;2022-08-11 19:45:26,900;24;Departing;x;x
2022-08-11 12:45:47,131;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 19:45:37,000;2022-08-11 19:45:37,000;9;Arriving;x;x
2022-08-11 12:46:17,912;11;200481;25SQCMICSBB53CE00AA80;;DPC;2022-08-11 19:46:07,800;2022-08-11 19:46:07,800;19;Departing;x;x
2022-08-11 12:46:48,131;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 19:46:38,000;2022-08-11 19:46:38,000;22;Departing;x;x
2022-08-11 12:51:09,444;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:50:59,300;2022-08-11 19:50:59,300;7;Arriving;x;x
2022-08-11 12:55:21,287;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 19:55:11,100;2022-08-11 19:55:11,100;12;Departing;x;x
2022-08-11 13:01:03,772;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 20:00:53,700;2022-08-11 20:00:53,700;14;Departing;x;x
2022-08-11 13:02:04,756;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 20:01:54,600;2022-08-11 20:01:54,600;37;Arriving;x;x
2022-08-11 13:02:14,272;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:02:04,200;2022-08-11 20:02:04,200;8;Unknown;x;
2022-08-11 13:04:55,491;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:04:45,300;2022-08-11 20:04:45,300;17;Departing;x;x
2022-08-11 13:06:56,944;11;200481;25SQCMICSBB1D7900B04D;;DPC;2022-08-11 20:06:46,800;2022-08-11 20:06:46,800;21;Departing;x;x
2022-08-11 13:10:58,162;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:10:48,000;2022-08-11 20:10:48,000;14;Arriving;x;x
2022-08-11 13:13:29,225;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:13:19,100;2022-08-11 20:13:19,100;17;Departing;x;x
2022-08-11 13:16:40,694;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 20:16:30,600;2022-08-11 20:16:30,600;11;Arriving;x;x
2022-08-11 13:17:10,912;10;200474;25SQCMICSBBDA1500B08F;;DPC;2022-08-11 20:17:00,800;2022-08-11 20:17:00,800;6;Arriving;x;x
2022-08-11 13:20:42,444;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:20:32,400;2022-08-11 20:20:32,400;6;Arriving;x;x
2022-08-11 13:20:43,022;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 20:20:32,900;2022-08-11 20:20:32,900;34;Arriving;x;x
2022-08-11 13:21:13,225;11;200481;25SQCMICSBB5AF100B031;;DPC;2022-08-11 20:21:03,100;2022-08-11 20:21:03,100;20;Arriving;x;x
2022-08-11 13:22:23,241;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:22:13,100;2022-08-11 20:22:13,100;7;Departing;x;x
2022-08-11 13:25:05,037;11;200481;25SQCMICSBB5AF100B031;;DPC;2022-08-11 20:24:54,900;2022-08-11 20:24:54,900;11;Departing;x;x
2022-08-11 13:25:44,741;10;200474;25SQCMICSBBDA1500B08F;;DPC;2022-08-11 20:25:34,600;2022-08-11 20:25:34,600;10;Departing;x;x
2022-08-11 13:26:15,537;11;200481;25SQCMICSBB8A4B00AA61;;DPC;2022-08-11 20:26:05,400;2022-08-11 20:26:05,400;8;Arriving;x;x
2022-08-11 13:26:45,256;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 20:26:35,100;2022-08-11 20:26:35,100;23;Departing;x;x
2022-08-11 13:26:55,334;10;200474;25SQCMICSBB879800AFDF;;DPC;2022-08-11 20:26:45,200;2022-08-11 20:26:45,200;3;Unknown;x;
2022-08-11 13:27:46,334;11;200481;25SQCMICSBBC2A500B00C;;DPC;2022-08-11 20:27:36,200;2022-08-11 20:27:36,200;8;Departing;x;x
2022-08-11 13:31:47,662;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:31:37,500;2022-08-11 20:31:37,500;6;Unknown;x;
2022-08-11 13:35:09,194;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:34:59,100;2022-08-11 20:34:59,100;11;Departing;x;x
2022-08-11 13:37:30,850;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 20:37:20,700;2022-08-11 20:37:20,700;15;Arriving;x;x
2022-08-11 13:38:40,787;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 20:38:30,700;2022-08-11 20:38:30,700;6;Arriving;x;x
2022-08-11 13:39:41,756;11;200481;25SQCMICSBB8A4B00AA61;;DPC;2022-08-11 20:39:31,700;2022-08-11 20:39:31,700;16;Departing;x;x
2022-08-11 13:44:43,459;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:44:33,300;2022-08-11 20:44:33,300;5;Arriving;x;x
2022-08-11 13:47:45,334;11;200481;25SQCMICSBB038400B087;;DPC;2022-08-11 20:47:35,200;2022-08-11 20:47:35,200;23;Departing;x;x
2022-08-11 13:48:45,178;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:48:35,100;2022-08-11 20:48:35,100;15;Arriving;x;x
2022-08-11 13:48:55,272;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 20:48:45,100;2022-08-11 20:48:45,100;12;Departing;x;x
2022-08-11 13:55:18,694;11;200481;25SQCMICSBB7A1C00B098;;DPC;2022-08-11 20:55:08,600;2022-08-11 20:55:08,600;11;Arriving;x;x
2022-08-11 13:56:38,709;10;200474;25SQCMICSBB0CE200AA90;;DPC;2022-08-11 20:56:28,600;2022-08-11 20:56:28,600;12;Unknown;x;
2022-08-11 14:00:20,381;10;200474;25SQCMICSBBBFFF00B02E;;DPC;2022-08-11 21:00:10,300;2022-08-11 21:00:10,300;7;Arriving;x;x
