File Creation Time UTC;2022-07-31 06:17:56
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-07-24 03:28:01
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB30F42
;0x10;200474;D0.22;98.26.0D;2
;0x11;200481;D0.22;98.26.0D;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-07-30 23:20:17,069;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:20:07,000;2022-07-31 06:20:07,000;13;Unknown;;x
2022-07-30 23:20:27,178;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:20:17,000;2022-07-31 06:20:17,000;53;Unknown;;x
2022-07-30 23:20:37,272;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:20:27,100;2022-07-31 06:20:27,100;52;Unknown;;x
2022-07-30 23:20:47,397;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:20:37,200;2022-07-31 06:20:37,200;143;Departing;x;x
2022-07-30 23:20:57,491;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:20:47,300;2022-07-31 06:20:47,300;84;Unknown;x;
2022-07-30 23:21:07,569;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:20:57,400;2022-07-31 06:20:57,400;28;Unknown;x;
2022-07-30 23:21:17,662;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:21:07,500;2022-07-31 06:21:07,500;6;Unknown;x;
2022-07-30 23:21:27,741;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:21:17,600;2022-07-31 06:21:17,600;114;Unknown;x;
2022-07-30 23:21:37,834;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:21:27,700;2022-07-31 06:21:27,700;26;Unknown;x;
2022-07-30 23:49:40,491;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:49:30,300;2022-07-31 06:49:30,300;44;Unknown;x;
2022-07-30 23:49:50,584;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:49:40,400;2022-07-31 06:49:40,400;153;Unknown;x;
2022-07-30 23:50:00,662;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:49:50,500;2022-07-31 06:49:50,500;143;Unknown;x;
2022-07-30 23:50:10,756;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:50:00,600;2022-07-31 06:50:00,600;131;Unknown;x;
2022-07-30 23:50:20,834;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:50:10,700;2022-07-31 06:50:10,700;143;Unknown;x;
2022-07-30 23:50:30,912;10;200474;25SQCMICSBB1E6B00A9FC;;DPC;2022-07-31 06:50:20,800;2022-07-31 06:50:20,800;154;Unknown;x;
