File Creation Time UTC;2022-07-07 15:32:21
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-07-07 08:32:25,952;10;200330;25SQCMICSBBAA69009BF2;;DPC;2022-07-07 15:32:15,800;2022-07-07 15:32:15,800;28;Departing;x;x
2022-07-07 08:32:36,030;10;200330;25SQCMICSBBAA69009BF2;;DPC;2022-07-07 15:32:25,900;2022-07-07 15:32:25,900;2;Unknown;x;
2022-07-07 08:33:36,468;10;200330;25SQCMICSBBE94F009712;;DPC;2022-07-07 15:33:26,300;2022-07-07 15:33:26,300;17;Departing;x;x
2022-07-07 08:34:17,358;13;200328;25SQCMICSBB6483008F10;;DPC;2022-07-07 15:34:07,200;2022-07-07 15:34:07,200;2;Unknown;x;
2022-07-07 08:34:27,405;13;200328;25SQCMICSBB6483008F10;;DPC;2022-07-07 15:34:17,300;2022-07-07 15:34:17,300;43;Arriving;x;x
2022-07-07 08:35:07,687;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:34:57,600;2022-07-07 15:34:57,600;37;Unknown;;x
2022-07-07 08:35:17,765;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:35:07,600;2022-07-07 15:35:07,600;86;Unknown;;x
2022-07-07 08:35:17,765;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-07 15:35:07,600;2022-07-07 15:35:07,600;101;Arriving;x;x
2022-07-07 08:35:27,843;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-07 15:35:17,700;2022-07-07 15:35:17,700;49;Arriving;x;x
2022-07-07 08:35:27,843;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:35:17,700;2022-07-07 15:35:17,700;59;Unknown;;x
2022-07-07 08:35:37,890;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:35:27,800;2022-07-07 15:35:27,800;69;Unknown;;x
2022-07-07 08:35:47,968;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:35:37,900;2022-07-07 15:35:37,900;18;Unknown;;x
2022-07-07 08:35:58,030;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:35:47,900;2022-07-07 15:35:47,900;117;Unknown;;x
2022-07-07 08:36:08,093;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:35:58,000;2022-07-07 15:35:58,000;89;Departing;x;x
2022-07-07 08:36:18,140;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:36:08,000;2022-07-07 15:36:08,000;174;Departing;x;x
2022-07-07 08:36:18,140;13;200328;25SQCMICSBB2969009626;;DPC;2022-07-07 15:36:08,000;2022-07-07 15:36:08,000;38;Departing;x;x
2022-07-07 08:36:27,671;10;200330;25SQCMICSBBDAA0009D48;;DPC;2022-07-07 15:36:17,500;2022-07-07 15:36:17,500;19;Departing;x;x
2022-07-07 08:36:28,218;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:36:18,100;2022-07-07 15:36:18,100;126;Arriving;x;x
2022-07-07 08:36:38,296;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:36:28,200;2022-07-07 15:36:28,200;194;Arriving;x;x
2022-07-07 08:36:48,405;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:36:38,300;2022-07-07 15:36:38,300;17;Unknown;;x
2022-07-07 08:37:07,983;10;200330;25SQCMICSBB0F49009BBC;;DPC;2022-07-07 15:36:57,900;2022-07-07 15:36:57,900;5;Unknown;x;
2022-07-07 08:37:08,562;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:36:58,400;2022-07-07 15:36:58,400;81;Unknown;;x
2022-07-07 08:37:18,093;10;200330;25SQCMICSBB0F49009BBC;;DPC;2022-07-07 15:37:07,900;2022-07-07 15:37:07,900;89;Arriving;x;x
2022-07-07 08:37:18,093;10;200330;25SQCMICSBBE94F009712;;DPC;2022-07-07 15:37:07,900;2022-07-07 15:37:07,900;23;Arriving;x;x
2022-07-07 08:37:18,640;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:37:08,500;2022-07-07 15:37:08,500;23;Unknown;;x
2022-07-07 08:37:28,187;10;200330;25SQCMICSBB8EBF009B92;;DPC;2022-07-07 15:37:18,000;2022-07-07 15:37:18,000;17;Departing;x;x
2022-07-07 08:37:38,280;10;200330;25SQCMICSBB8EBF009B92;;DPC;2022-07-07 15:37:28,100;2022-07-07 15:37:28,100;25;Arriving;x;x
2022-07-07 08:37:48,905;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:37:38,800;2022-07-07 15:37:38,800;34;Unknown;;x
2022-07-07 08:37:58,999;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:37:48,900;2022-07-07 15:37:48,900;1;Unknown;;x
2022-07-07 08:38:09,030;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:37:58,900;2022-07-07 15:37:58,900;171;Unknown;;x
2022-07-07 08:38:19,077;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:38:09,000;2022-07-07 15:38:09,000;221;Unknown;;x
2022-07-07 08:38:29,171;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:38:19,000;2022-07-07 15:38:19,000;61;Unknown;;x
2022-07-07 08:38:39,249;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:38:29,100;2022-07-07 15:38:29,100;165;Unknown;;x
2022-07-07 08:38:39,249;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-07 15:38:29,100;2022-07-07 15:38:29,100;36;Departing;x;x
2022-07-07 08:38:49,312;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:38:39,200;2022-07-07 15:38:39,200;201;Arriving;x;x
2022-07-07 08:38:49,312;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-07 15:38:39,200;2022-07-07 15:38:39,200;21;Unknown;x;
2022-07-07 08:38:59,390;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:38:49,200;2022-07-07 15:38:49,200;181;Arriving;x;x
2022-07-07 08:38:59,390;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-07 15:38:49,200;2022-07-07 15:38:49,200;38;Arriving;x;x
2022-07-07 08:39:09,452;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:38:59,300;2022-07-07 15:38:59,300;172;Departing;x;x
2022-07-07 08:39:19,515;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:39:09,400;2022-07-07 15:39:09,400;201;Departing;x;x
2022-07-07 08:39:29,624;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:39:19,500;2022-07-07 15:39:19,500;114;Arriving;x;x
2022-07-07 08:39:39,718;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:39:29,600;2022-07-07 15:39:29,600;82;Unknown;;x
2022-07-07 08:39:39,718;13;200328;25SQCMICSBB002E008F28;;DPC;2022-07-07 15:39:29,600;2022-07-07 15:39:29,600;135;Departing;x;x
2022-07-07 08:39:49,765;13;200328;25SQCMICSBB002E008F28;;DPC;2022-07-07 15:39:39,600;2022-07-07 15:39:39,600;64;Arriving;x;x
2022-07-07 08:39:49,765;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:39:39,600;2022-07-07 15:39:39,600;92;Unknown;;x
2022-07-07 08:39:59,843;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:39:49,700;2022-07-07 15:39:49,700;135;Unknown;;x
2022-07-07 08:40:09,874;13;200328;25SQCMICSBBD43B009761;;DPC;2022-07-07 15:39:59,800;2022-07-07 15:39:59,800;22;Unknown;;x
2022-07-07 08:43:30,718;10;200330;25SQCMICSBBDAA0009D48;;DPC;2022-07-07 15:43:20,600;2022-07-07 15:43:20,600;50;Arriving;x;x
2022-07-07 08:44:31,155;10;200330;25SQCMICSBBAA69009BF2;;DPC;2022-07-07 15:44:21,000;2022-07-07 15:44:21,000;56;Arriving;x;x
2022-07-07 08:44:31,718;13;200328;25SQCMICSBB32E900977A;;DPC;2022-07-07 15:44:21,600;2022-07-07 15:44:21,600;42;Departing;x;x
2022-07-07 08:44:51,890;13;200328;25SQCMICSBB002E008F28;;DPC;2022-07-07 15:44:41,700;2022-07-07 15:44:41,700;37;Unknown;;x
2022-07-07 08:45:01,952;13;200328;25SQCMICSBB6483008F10;;DPC;2022-07-07 15:44:51,800;2022-07-07 15:44:51,800;30;Departing;x;x
2022-07-07 08:45:22,093;13;200328;25SQCMICSBB3D1F008E52;;DPC;2022-07-07 15:45:12,000;2022-07-07 15:45:12,000;18;Unknown;;x
2022-07-07 08:45:32,124;13;200328;25SQCMICSBB3D1F008E52;;DPC;2022-07-07 15:45:22,000;2022-07-07 15:45:22,000;97;Arriving;x;x
2022-07-07 08:45:42,218;13;200328;25SQCMICSBB3D1F008E52;;DPC;2022-07-07 15:45:32,100;2022-07-07 15:45:32,100;4;Unknown;;x
