File Creation Time UTC;2022-07-17 18:02:27
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-07-10 04:18:36
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB30F42
;0x10;200474;D0.22;98.26.0D;2
;0x11;200475;D0.22;98.26.0D;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-07-17 11:02:22,552;10;200474;25SQCMICSBB75D600AA72;;DPC;2022-07-17 18:02:12,400;2022-07-17 18:02:12,400;12;Arriving;x;x
2022-07-17 11:02:52,770;10;200474;25SQCMICSBB50BE00AA79;;DPC;2022-07-17 18:02:42,700;2022-07-17 18:02:42,700;5;Departing;x;x
2022-07-17 11:03:33,099;10;200474;25SQCMICSBB53CE00AA80;;DPC;2022-07-17 18:03:23,000;2022-07-17 18:03:23,000;8;Unknown;;x
2022-07-17 11:03:33,099;10;200474;25SQCMICSBB341300AA41;;DPC;2022-07-17 18:03:23,000;2022-07-17 18:03:23,000;15;Departing;x;x
2022-07-17 11:03:33,099;10;200474;25SQCMICSBBBB0700AFEC;;DPC;2022-07-17 18:03:23,000;2022-07-17 18:03:23,000;2;Unknown;;x
2022-07-17 11:03:43,192;10;200474;25SQCMICSBBBB0700AFEC;;DPC;2022-07-17 18:03:33,000;2022-07-17 18:03:33,000;22;Departing;x;x
2022-07-17 11:03:43,192;10;200474;25SQCMICSBB7CFD00B02C;;DPC;2022-07-17 18:03:33,000;2022-07-17 18:03:33,000;17;Departing;x;x
2022-07-17 11:04:13,427;10;200474;25SQCMICSBBBB0700AFEC;;DPC;2022-07-17 18:04:03,300;2022-07-17 18:04:03,300;6;Unknown;x;
2022-07-17 11:04:23,505;10;200474;25SQCMICSBB8E8900AA58;;DPC;2022-07-17 18:04:13,400;2022-07-17 18:04:13,400;9;Arriving;x;x
2022-07-17 11:04:33,567;10;200474;25SQCMICSBBBB0700AFEC;;DPC;2022-07-17 18:04:23,500;2022-07-17 18:04:23,500;7;Unknown;x;
2022-07-17 11:04:43,661;10;200474;25SQCMICSBBB17200AA5D;;DPC;2022-07-17 18:04:33,500;2022-07-17 18:04:33,500;3;Unknown;x;
2022-07-17 11:04:53,755;10;200474;25SQCMICSBB732300AA29;;DPC;2022-07-17 18:04:43,600;2022-07-17 18:04:43,600;6;Arriving;x;x
