File Creation Time UTC;2022-07-06 15:32:16
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-07-06 08:32:17,733;10;200330;25SQCMICSBB515A00977D;;DPC;2022-07-06 15:32:07,600;2022-07-06 15:32:07,600;67;Departing;x;x
2022-07-06 08:32:27,812;10;200330;25SQCMICSBB515A00977D;;DPC;2022-07-06 15:32:17,700;2022-07-06 15:32:17,700;123;Arriving;x;x
2022-07-06 08:33:08,108;10;200330;25SQCMICSBB8AB80095D8;;DPC;2022-07-06 15:32:58,000;2022-07-06 15:32:58,000;60;Departing;x;x
2022-07-06 08:33:18,187;10;200330;25SQCMICSBB8AB80095D8;;DPC;2022-07-06 15:33:08,000;2022-07-06 15:33:08,000;101;Unknown;x;
2022-07-06 08:33:38,890;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-07-06 15:33:28,800;2022-07-06 15:33:28,800;23;Unknown;x;
2022-07-06 08:34:19,171;13;200328;25SQCMICSBBEE84009C58;;DPC;2022-07-06 15:34:09,000;2022-07-06 15:34:09,000;54;Departing;x;x
2022-07-06 08:34:38,749;10;200330;25SQCMICSBBF443009B9D;;DPC;2022-07-06 15:34:28,600;2022-07-06 15:34:28,600;49;Arriving;x;x
2022-07-06 08:34:48,812;10;200330;25SQCMICSBBF443009B9D;;DPC;2022-07-06 15:34:38,700;2022-07-06 15:34:38,700;8;Unknown;;x
2022-07-06 08:34:49,374;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-06 15:34:39,300;2022-07-06 15:34:39,300;91;Unknown;;x
2022-07-06 08:34:59,468;13;200328;25SQCMICSBB0EA2009BDE;;DPC;2022-07-06 15:34:49,300;2022-07-06 15:34:49,300;120;Departing;x;x
