File Creation Time UTC,2022-08-13 04:10:38
SW Name,iID®DataCaptureSoftware
SW Version,v01.09
SW BuildDate,2020-04-07
SW StartTime,2022-07-22 03:48:23
Lib Version,v1.6.3
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,10

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB030EB4
,0x10,200330,D0.22,98.26.06,2
,0x13,200328,D0.22,98.26.06,2


Timestamp,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2022-08-13 07:12:43.721,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 14:12:33.600,2022-08-13 14:12:33.600,5,Departing,x,x
2022-08-13 07:51:30.675,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 14:51:20.600,2022-08-13 14:51:20.600,49,Arriving,x,x
2022-08-13 08:54:17.737,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 15:54:07.600,2022-08-13 15:54:07.600,31,Departing,x,x
2022-08-13 09:22:29.565,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 16:22:19.500,2022-08-13 16:22:19.500,54,Arriving,x,x
2022-08-13 09:26:31.284,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 16:26:21.200,2022-08-13 16:26:21.200,27,Departing,x,x
2022-08-13 09:29:12.378,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 16:29:02.300,2022-08-13 16:29:02.300,16,Departing,x,x
2022-08-13 10:04:17.409,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 17:04:07.300,2022-08-13 17:04:07.300,25,Arriving,x,x
2022-08-13 10:11:00.268,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 17:10:50.100,2022-08-13 17:10:50.100,22,Unknown,,x
2022-08-13 10:11:10.346,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 17:11:00.200,2022-08-13 17:11:00.200,11,Departing,x,x
2022-08-13 10:14:51.925,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 17:14:41.800,2022-08-13 17:14:41.800,15,Unknown,,x
2022-08-13 10:15:02.003,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 17:14:51.900,2022-08-13 17:14:51.900,34,Departing,x,x
2022-08-13 10:49:56.612,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 17:49:46.500,2022-08-13 17:49:46.500,22,Arriving,x,x
2022-08-13 10:50:06.675,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 17:49:56.600,2022-08-13 17:49:56.600,4,Unknown,,x
2022-08-13 11:02:11.784,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 18:02:01.700,2022-08-13 18:02:01.700,5,Unknown,x,
2022-08-13 11:02:21.846,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 18:02:11.700,2022-08-13 18:02:11.700,45,Arriving,x,x
2022-08-13 11:36:06.362,10,200330,25SQCMICSBBAC0800963C,,DPC,2022-08-13 18:35:56.200,2022-08-13 18:35:56.200,30,Departing,x,x
2022-08-13 11:39:57.987,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 18:39:47.900,2022-08-13 18:39:47.900,1,Unknown,,x
2022-08-13 11:40:08.065,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 18:39:57.900,2022-08-13 18:39:57.900,24,Departing,x,x
2022-08-13 11:41:48.815,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 18:41:38.700,2022-08-13 18:41:38.700,8,Departing,x,x
2022-08-13 11:57:15.346,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 18:57:05.200,2022-08-13 18:57:05.200,12,Arriving,x,x
2022-08-13 12:13:32.393,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 19:13:22.300,2022-08-13 19:13:22.300,19,Departing,x,x
2022-08-13 12:18:34.565,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 19:18:24.400,2022-08-13 19:18:24.400,27,Arriving,x,x
2022-08-13 12:38:53.096,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 19:38:43.000,2022-08-13 19:38:43.000,18,Departing,x,x
2022-08-13 12:46:56.503,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 19:46:46.300,2022-08-13 19:46:46.300,19,Arriving,x,x
2022-08-13 13:08:56.143,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 20:08:46.000,2022-08-13 20:08:46.000,8,Unknown,x,
2022-08-13 13:09:36.440,10,200330,25SQCMICSBBAC0800963C,,DPC,2022-08-13 20:09:26.300,2022-08-13 20:09:26.300,22,Arriving,x,x
2022-08-13 13:19:30.800,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 20:19:20.700,2022-08-13 20:19:20.700,18,Departing,x,x
2022-08-13 13:19:50.971,10,200330,25SQCMICSBBAC0800963C,,DPC,2022-08-13 20:19:40.800,2022-08-13 20:19:40.800,21,Departing,x,x
2022-08-13 13:24:02.862,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 20:23:52.800,2022-08-13 20:23:52.800,26,Arriving,x,x
2022-08-13 13:32:36.315,10,200330,25SQCMICSBB6C6000AAAA,,DPC,2022-08-13 20:32:26.200,2022-08-13 20:32:26.200,18,Departing,x,x
2022-08-13 13:35:17.456,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 20:35:07.300,2022-08-13 20:35:07.300,10,Departing,x,x
2022-08-13 13:35:27.534,10,200330,25SQCMICSBB592D00B035,,DPC,2022-08-13 20:35:17.400,2022-08-13 20:35:17.400,19,Unknown,x,
2022-08-13 13:46:12.081,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 20:46:02.000,2022-08-13 20:46:02.000,36,Arriving,x,x
2022-08-13 14:06:40.831,10,200330,25SQCMICSBBCF0D00AAAF,,DPC,2022-08-13 21:06:30.700,2022-08-13 21:06:30.700,13,Departing,x,x
2022-08-13 14:37:24.096,10,200330,25SQCMICSBBAC0800963C,,DPC,2022-08-13 21:37:14.000,2022-08-13 21:37:14.000,23,Arriving,x,x
