File Creation Time UTC;2022-07-18 01:15:54
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-07-10 04:18:36
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB30F42
;0x10;200474;D0.22;98.26.0D;2
;0x11;200475;D0.22;98.26.0D;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-07-17 18:15:48,333;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:15:38,100;2022-07-18 01:15:38,100;136;Unknown;x;
2022-07-17 18:15:48,911;11;200475;25SQCMICSBB879800AFDF;;DPC;2022-07-18 01:15:38,700;2022-07-18 01:15:38,700;9;Departing;x;x
2022-07-17 18:15:58,395;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:15:48,300;2022-07-18 01:15:48,300;132;Unknown;x;
2022-07-17 18:15:58,395;10;200474;25SQCMICSBB2AEE00AA8B;;DPC;2022-07-18 01:15:48,300;2022-07-18 01:15:48,300;20;Departing;x;x
2022-07-17 18:15:58,974;11;200475;25SQCMICSBB3A1C00AFFB;;DPC;2022-07-18 01:15:48,800;2022-07-18 01:15:48,800;16;Arriving;x;x
2022-07-17 18:15:58,974;11;200475;25SQCMICSBB34EA00AAB1;;DPC;2022-07-18 01:15:48,800;2022-07-18 01:15:48,800;4;Unknown;x;
2022-07-17 18:16:08,489;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:15:58,400;2022-07-18 01:15:58,400;127;Unknown;x;
2022-07-17 18:16:09,052;11;200475;25SQCMICSBB34EA00AAB1;;DPC;2022-07-18 01:15:58,900;2022-07-18 01:15:58,900;13;Arriving;x;x
2022-07-17 18:16:09,052;11;200475;25SQCMICSBB5F7400B093;;DPC;2022-07-18 01:15:58,900;2022-07-18 01:15:58,900;7;Departing;x;x
2022-07-17 18:16:18,567;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:16:08,400;2022-07-18 01:16:08,400;138;Unknown;x;
2022-07-17 18:16:28,661;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:16:18,500;2022-07-18 01:16:18,500;136;Unknown;x;
2022-07-17 18:16:28,661;10;200474;25SQCMICSBB752F00AAA2;;DPC;2022-07-18 01:16:18,500;2022-07-18 01:16:18,500;17;Arriving;x;x
2022-07-17 18:16:29,224;11;200475;25SQCMICSBBF36B00AA6C;;DPC;2022-07-18 01:16:19,100;2022-07-18 01:16:19,100;43;Departing;x;x
2022-07-17 18:16:38,739;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:16:28,600;2022-07-18 01:16:28,600;118;Unknown;x;
2022-07-17 18:16:38,739;10;200474;25SQCMICSBB752F00AAA2;;DPC;2022-07-18 01:16:28,600;2022-07-18 01:16:28,600;79;Departing;x;x
2022-07-17 18:16:48,833;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:16:38,700;2022-07-18 01:16:38,700;135;Unknown;x;
2022-07-17 18:16:48,833;10;200474;25SQCMICSBB752F00AAA2;;DPC;2022-07-18 01:16:38,700;2022-07-18 01:16:38,700;9;Arriving;x;x
2022-07-17 18:16:49,395;11;200475;25SQCMICSBB690800AA33;;DPC;2022-07-18 01:16:39,300;2022-07-18 01:16:39,300;7;Unknown;x;
2022-07-17 18:16:58,911;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:16:48,800;2022-07-18 01:16:48,800;130;Unknown;x;
2022-07-17 18:16:59,505;11;200475;25SQCMICSBBD9DD00B062;;DPC;2022-07-18 01:16:49,300;2022-07-18 01:16:49,300;26;Departing;x;x
2022-07-17 18:17:09,020;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:16:58,900;2022-07-18 01:16:58,900;124;Unknown;x;
2022-07-17 18:17:09,567;11;200475;25SQCMICSBBD9DD00B062;;DPC;2022-07-18 01:16:59,400;2022-07-18 01:16:59,400;18;Unknown;x;
2022-07-17 18:17:19,099;10;200474;25SQCMICSBB9CDA00B068;;DPC;2022-07-18 01:17:08,900;2022-07-18 01:17:08,900;140;Unknown;x;
