File Creation Time UTC;2022-06-22 06:52:28
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-06-21 23:58:03,624;13;200328;25SQCMICSBB2945009BC1;;DPC;2022-06-22 06:57:53,500;2022-06-22 06:57:53,500;16;Unknown;;x
2022-06-22 00:09:17,640;10;200330;25SQCMICSBB8E7E00960E;;DPC;2022-06-22 07:09:07,500;2022-06-22 07:09:07,500;1;Unknown;;x
2022-06-22 00:09:27,718;10;200330;25SQCMICSBB8E7E00960E;;DPC;2022-06-22 07:09:17,600;2022-06-22 07:09:17,600;129;Departing;x;x
2022-06-22 00:09:37,780;10;200330;25SQCMICSBB8E7E00960E;;DPC;2022-06-22 07:09:27,700;2022-06-22 07:09:27,700;26;Arriving;x;x
2022-06-22 00:14:19,733;10;200330;25SQCMICSBBD6F4009635;;DPC;2022-06-22 07:14:09,600;2022-06-22 07:14:09,600;13;Unknown;;x
2022-06-22 00:14:29,827;10;200330;25SQCMICSBBD6F4009635;;DPC;2022-06-22 07:14:19,700;2022-06-22 07:14:19,700;73;Unknown;;x
2022-06-22 00:21:03,140;13;200328;25SQCMICSBB2945009BC1;;DPC;2022-06-22 07:20:53,000;2022-06-22 07:20:53,000;56;Unknown;;x
2022-06-22 00:41:11,546;13;200328;25SQCMICSBB3E3E008F4B;;DPC;2022-06-22 07:41:01,400;2022-06-22 07:41:01,400;3;Unknown;x;
2022-06-22 01:28:11,202;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:28:01,100;2022-06-22 08:28:01,100;39;Unknown;;x
2022-06-22 01:28:21,265;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:28:11,200;2022-06-22 08:28:11,200;21;Unknown;;x
2022-06-22 01:29:31,733;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:29:21,600;2022-06-22 08:29:21,600;7;Unknown;;x
2022-06-22 01:29:41,796;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:29:31,700;2022-06-22 08:29:31,700;136;Departing;x;x
2022-06-22 01:29:51,874;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:29:41,700;2022-06-22 08:29:41,700;30;Unknown;x;
2022-06-22 01:30:11,499;10;200330;25SQCMICSBBACF000970E;;DPC;2022-06-22 08:30:01,300;2022-06-22 08:30:01,300;169;Departing;x;x
2022-06-22 01:30:21,562;10;200330;25SQCMICSBBACF000970E;;DPC;2022-06-22 08:30:11,400;2022-06-22 08:30:11,400;79;Unknown;x;
2022-06-22 01:33:03,312;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:32:53,200;2022-06-22 08:32:53,200;12;Unknown;x;
2022-06-22 01:33:13,358;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:33:03,300;2022-06-22 08:33:03,300;11;Unknown;x;
2022-06-22 01:33:23,437;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:33:13,300;2022-06-22 08:33:13,300;46;Unknown;x;
2022-06-22 01:33:33,515;13;200328;25SQCMICSBB1431009BD2;;DPC;2022-06-22 08:33:23,400;2022-06-22 08:33:23,400;7;Unknown;x;
