File Creation Time UTC;2022-06-29 18:12:05
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-06-29 11:12:02,015;10;200330;25SQCMICSBBE94F009712;;DPC;2022-06-29 18:11:51,900;2022-06-29 18:11:51,900;33;Unknown;;x
2022-06-29 11:12:12,124;10;200330;25SQCMICSBBE94F009712;;DPC;2022-06-29 18:12:02,000;2022-06-29 18:12:02,000;11;Unknown;;x
2022-06-29 11:13:12,593;10;200330;25SQCMICSBB13AF009695;;DPC;2022-06-29 18:13:02,500;2022-06-29 18:13:02,500;40;Departing;x;x
2022-06-29 11:13:12,593;10;200330;25SQCMICSBBF13F009BEF;;DPC;2022-06-29 18:13:02,500;2022-06-29 18:13:02,500;30;Unknown;;x
2022-06-29 11:13:22,671;10;200330;25SQCMICSBBF13F009BEF;;DPC;2022-06-29 18:13:12,500;2022-06-29 18:13:12,500;29;Departing;x;x
2022-06-29 11:13:42,812;10;200330;25SQCMICSBBCA86009689;;DPC;2022-06-29 18:13:32,700;2022-06-29 18:13:32,700;3;Unknown;;x
2022-06-29 11:13:52,890;10;200330;25SQCMICSBBCA86009689;;DPC;2022-06-29 18:13:42,800;2022-06-29 18:13:42,800;39;Departing;x;x
2022-06-29 11:14:13,562;13;200328;25SQCMICSBBFDFF009D21;;DPC;2022-06-29 18:14:03,500;2022-06-29 18:14:03,500;133;Unknown;;x
2022-06-29 11:14:23,671;13;200328;25SQCMICSBBFDFF009D21;;DPC;2022-06-29 18:14:13,500;2022-06-29 18:14:13,500;45;Departing;x;x
2022-06-29 11:14:23,671;13;200328;25SQCMICSBB32C5009CFF;;DPC;2022-06-29 18:14:13,500;2022-06-29 18:14:13,500;14;Unknown;;x
2022-06-29 11:15:03,937;13;200328;25SQCMICSBBFDFF009D21;;DPC;2022-06-29 18:14:53,800;2022-06-29 18:14:53,800;45;Arriving;x;x
2022-06-29 11:15:13,468;10;200330;25SQCMICSBB14E40096C5;;DPC;2022-06-29 18:15:03,300;2022-06-29 18:15:03,300;31;Departing;x;x
2022-06-29 11:15:14,015;13;200328;25SQCMICSBBFDFF009D21;;DPC;2022-06-29 18:15:03,900;2022-06-29 18:15:03,900;55;Departing;x;x
2022-06-29 11:15:24,124;13;200328;25SQCMICSBBFDFF009D21;;DPC;2022-06-29 18:15:14,000;2022-06-29 18:15:14,000;43;Arriving;x;x
2022-06-29 11:15:33,608;10;200330;25SQCMICSBBD6F00095DA;;DPC;2022-06-29 18:15:23,500;2022-06-29 18:15:23,500;26;Departing;x;x
2022-06-29 11:15:33,608;10;200330;25SQCMICSBBCEA800976F;;DPC;2022-06-29 18:15:23,500;2022-06-29 18:15:23,500;20;Departing;x;x
2022-06-29 11:15:53,733;10;200330;25SQCMICSBBAA69009BF2;;DPC;2022-06-29 18:15:43,600;2022-06-29 18:15:43,600;36;Arriving;x;x
2022-06-29 11:16:34,062;10;200330;25SQCMICSBB951200968D;;DPC;2022-06-29 18:16:23,900;2022-06-29 18:16:23,900;94;Arriving;x;x
2022-06-29 11:16:44,155;10;200330;25SQCMICSBB8FD5009748;;DPC;2022-06-29 18:16:34,000;2022-06-29 18:16:34,000;42;Departing;x;x
2022-06-29 11:17:14,421;10;200330;25SQCMICSBB093C00969B;;DPC;2022-06-29 18:17:04,300;2022-06-29 18:17:04,300;4;Unknown;;x
2022-06-29 11:17:24,499;10;200330;25SQCMICSBB093C00969B;;DPC;2022-06-29 18:17:14,400;2022-06-29 18:17:14,400;1;Unknown;;x
2022-06-29 11:17:55,280;13;200328;25SQCMICSBB59F7008F63;;DPC;2022-06-29 18:17:45,200;2022-06-29 18:17:45,200;12;Unknown;;x
2022-06-29 11:19:05,202;10;200330;25SQCMICSBBB31E009696;;DPC;2022-06-29 18:18:55,100;2022-06-29 18:18:55,100;3;Departing;x;x
2022-06-29 11:19:25,358;10;200330;25SQCMICSBB8FD5009748;;DPC;2022-06-29 18:19:15,200;2022-06-29 18:19:15,200;14;Arriving;x;x
2022-06-29 11:19:46,030;13;200328;25SQCMICSBB22E0008F0C;;DPC;2022-06-29 18:19:35,900;2022-06-29 18:19:35,900;21;Departing;x;x
2022-06-29 11:20:05,655;10;200330;25SQCMICSBB5292009790;;DPC;2022-06-29 18:19:55,500;2022-06-29 18:19:55,500;38;Arriving;x;x
2022-06-29 11:20:56,530;13;200328;25SQCMICSBBA872009617;;DPC;2022-06-29 18:20:46,400;2022-06-29 18:20:46,400;30;Departing;x;x
2022-06-29 11:21:06,030;10;200330;25SQCMICSBB48140096B1;;DPC;2022-06-29 18:20:55,900;2022-06-29 18:20:55,900;37;Arriving;x;x
2022-06-29 11:21:56,952;13;200328;25SQCMICSBBD43B009761;;DPC;2022-06-29 18:21:46,800;2022-06-29 18:21:46,800;68;Unknown;;x
2022-06-29 11:22:07,030;13;200328;25SQCMICSBBD43B009761;;DPC;2022-06-29 18:21:56,900;2022-06-29 18:21:56,900;29;Departing;x;x
2022-06-29 11:22:07,030;13;200328;25SQCMICSBB59F7008F63;;DPC;2022-06-29 18:21:56,900;2022-06-29 18:21:56,900;20;Departing;x;x
2022-06-29 11:23:06,858;10;200330;25SQCMICSBBACF000970E;;DPC;2022-06-29 18:22:56,800;2022-06-29 18:22:56,800;51;Arriving;x;x
2022-06-29 11:24:38,062;13;200328;25SQCMICSBBD43B009761;;DPC;2022-06-29 18:24:27,900;2022-06-29 18:24:27,900;28;Arriving;x;x
2022-06-29 11:25:17,796;10;200330;25SQCMICSBB48140096B1;;DPC;2022-06-29 18:25:07,700;2022-06-29 18:25:07,700;19;Departing;x;x
2022-06-29 11:25:17,796;10;200330;25SQCMICSBB093C00969B;;DPC;2022-06-29 18:25:07,700;2022-06-29 18:25:07,700;17;Departing;x;x
2022-06-29 11:25:58,077;10;200330;25SQCMICSBBAA69009BF2;;DPC;2022-06-29 18:25:48,000;2022-06-29 18:25:48,000;10;Unknown;;x
2022-06-29 11:26:08,171;10;200330;25SQCMICSBBC08B009D52;;DPC;2022-06-29 18:25:58,000;2022-06-29 18:25:58,000;21;Departing;x;x
2022-06-29 11:26:18,249;10;200330;25SQCMICSBBC08B009D52;;DPC;2022-06-29 18:26:08,100;2022-06-29 18:26:08,100;25;Unknown;x;
2022-06-29 11:26:48,468;10;200330;25SQCMICSBBD7E60096C3;;DPC;2022-06-29 18:26:38,300;2022-06-29 18:26:38,300;10;Departing;x;x
2022-06-29 11:26:58,546;10;200330;25SQCMICSBBD7E60096C3;;DPC;2022-06-29 18:26:48,400;2022-06-29 18:26:48,400;19;Arriving;x;x
2022-06-29 11:26:58,546;10;200330;25SQCMICSBB0C80009C91;;DPC;2022-06-29 18:26:48,400;2022-06-29 18:26:48,400;19;Unknown;;x
2022-06-29 11:26:58,546;10;200330;25SQCMICSBB2CF800966D;;DPC;2022-06-29 18:26:48,400;2022-06-29 18:26:48,400;14;Arriving;x;x
2022-06-29 11:27:08,640;10;200330;25SQCMICSBB2CF800966D;;DPC;2022-06-29 18:26:58,500;2022-06-29 18:26:58,500;11;Unknown;;x
2022-06-29 11:27:08,640;10;200330;25SQCMICSBB0C80009C91;;DPC;2022-06-29 18:26:58,500;2022-06-29 18:26:58,500;16;Arriving;x;x
2022-06-29 11:27:18,718;10;200330;25SQCMICSBB68AC009615;;DPC;2022-06-29 18:27:08,600;2022-06-29 18:27:08,600;29;Departing;x;x
2022-06-29 11:27:39,421;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-06-29 18:27:29,300;2022-06-29 18:27:29,300;59;Departing;x;x
2022-06-29 11:27:39,421;13;200328;25SQCMICSBB2DC7009CBC;;DPC;2022-06-29 18:27:29,300;2022-06-29 18:27:29,300;48;Departing;x;x
2022-06-29 11:27:48,952;10;200330;25SQCMICSBB23C8009D00;;DPC;2022-06-29 18:27:38,800;2022-06-29 18:27:38,800;13;Unknown;;x
2022-06-29 11:27:59,046;10;200330;25SQCMICSBB23C8009D00;;DPC;2022-06-29 18:27:48,900;2022-06-29 18:27:48,900;44;Departing;x;x
2022-06-29 11:27:59,046;10;200330;25SQCMICSBB92E10096C9;;DPC;2022-06-29 18:27:48,900;2022-06-29 18:27:48,900;39;Arriving;x;x
2022-06-29 11:27:59,046;10;200330;25SQCMICSBBC08B009D52;;DPC;2022-06-29 18:27:48,900;2022-06-29 18:27:48,900;37;Arriving;x;x
2022-06-29 11:28:19,218;10;200330;25SQCMICSBB8AB80095D8;;DPC;2022-06-29 18:28:09,100;2022-06-29 18:28:09,100;2;Arriving;x;x
2022-06-29 11:28:29,312;10;200330;25SQCMICSBB8AB80095D8;;DPC;2022-06-29 18:28:19,200;2022-06-29 18:28:19,200;1;Unknown;;x
2022-06-29 11:29:00,093;13;200328;25SQCMICSBBF985009D0E;;DPC;2022-06-29 18:28:50,000;2022-06-29 18:28:50,000;16;Arriving;x;x
2022-06-29 11:29:00,093;13;200328;25SQCMICSBBF3B0009BB9;;DPC;2022-06-29 18:28:50,000;2022-06-29 18:28:50,000;22;Departing;x;x
2022-06-29 11:29:00,093;13;200328;25SQCMICSBB2DC7009CBC;;DPC;2022-06-29 18:28:50,000;2022-06-29 18:28:50,000;7;Arriving;x;x
2022-06-29 11:29:20,280;13;200328;25SQCMICSBBA872009617;;DPC;2022-06-29 18:29:10,200;2022-06-29 18:29:10,200;21;Arriving;x;x
2022-06-29 11:29:49,937;10;200330;25SQCMICSBB4C83009685;;DPC;2022-06-29 18:29:39,800;2022-06-29 18:29:39,800;50;Arriving;x;x
2022-06-29 11:30:40,843;13;200328;25SQCMICSBB97F0009B9A;;DPC;2022-06-29 18:30:30,700;2022-06-29 18:30:30,700;38;Unknown;;x
2022-06-29 11:31:00,421;10;200330;25SQCMICSBB2CF800966D;;DPC;2022-06-29 18:30:50,300;2022-06-29 18:30:50,300;32;Departing;x;x
2022-06-29 11:31:21,140;13;200328;25SQCMICSBB97F0009B9A;;DPC;2022-06-29 18:31:11,000;2022-06-29 18:31:11,000;3;Unknown;;x
2022-06-29 11:31:31,187;13;200328;25SQCMICSBB97F0009B9A;;DPC;2022-06-29 18:31:21,100;2022-06-29 18:31:21,100;37;Departing;x;x
2022-06-29 11:31:41,265;13;200328;25SQCMICSBB97F0009B9A;;DPC;2022-06-29 18:31:31,200;2022-06-29 18:31:31,200;8;Unknown;x;
2022-06-29 11:31:51,358;13;200328;25SQCMICSBB97F0009B9A;;DPC;2022-06-29 18:31:41,200;2022-06-29 18:31:41,200;83;Unknown;x;
2022-06-29 11:32:01,437;13;200328;25SQCMICSBB97F0009B9A;;DPC;2022-06-29 18:31:51,300;2022-06-29 18:31:51,300;200;Departing;x;x
2022-06-29 11:32:11,499;13;200328;25SQCMICSBB97F0009B9A;;DPC;2022-06-29 18:32:01,400;2022-06-29 18:32:01,400;196;Departing;x;x
2022-06-29 11:32:21,030;10;200330;25SQCMICSBB69BF009745;;DPC;2022-06-29 18:32:10,900;2022-06-29 18:32:10,900;14;Unknown;;x
