File Creation Time UTC;2022-06-16 06:23:44
SW Name;iID®DataCaptureSoftware
SW Version;v01.09
SW BuildDate;2020-04-07
SW StartTime;2022-06-07 22:31:14
Lib Version;v1.6.3
Company;Micro-Sensys GmbH
OS Version;v10.0.17763.865


Settings
;Scan mode;MPC
;;DataGetDelay_Seconds;10

Found Hardware
;Address;ReaderID;HW-Info;FW-Info;Num-Antennas
;0x01;25SQCMICSCB030EB4
;0x10;200330;D0.22;98.26.06;2
;0x13;200328;D0.22;98.26.06;2


Timestamp;HexAddress;ReaderID;UID;Collection;DataType;FirstTimeFound;LastTimeFound;NumFound;Direction;Ant1;Ant2
2022-06-15 23:49:52,358;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 06:49:42,200;2022-06-16 06:49:42,200;5;Departing;x;x
2022-06-16 00:15:53,265;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 07:15:43,100;2022-06-16 07:15:43,100;29;Unknown;x;
2022-06-16 00:16:03,327;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 07:15:53,200;2022-06-16 07:15:53,200;61;Unknown;x;
2022-06-16 00:16:13,374;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 07:16:03,300;2022-06-16 07:16:03,300;143;Unknown;x;
2022-06-16 00:16:23,452;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 07:16:13,300;2022-06-16 07:16:13,300;64;Unknown;x;
2022-06-16 00:16:33,546;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 07:16:23,400;2022-06-16 07:16:23,400;101;Unknown;x;
2022-06-16 00:19:04,577;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 07:18:54,500;2022-06-16 07:18:54,500;4;Unknown;x;
2022-06-16 00:19:14,655;13;200328;25SQCMICSBB0FB1009CAE;;DPC;2022-06-16 07:19:04,500;2022-06-16 07:19:04,500;11;Unknown;x;
2022-06-16 00:43:54,155;10;200330;25SQCMICSBB264F008250;;DPC;2022-06-16 07:43:44,000;2022-06-16 07:43:44,000;33;Unknown;;x
2022-06-16 00:54:39,218;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:54:29,100;2022-06-16 07:54:29,100;5;Unknown;;x
2022-06-16 00:54:49,312;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:54:39,200;2022-06-16 07:54:39,200;56;Unknown;x;
2022-06-16 00:55:29,562;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:55:19,400;2022-06-16 07:55:19,400;26;Unknown;x;
2022-06-16 00:56:09,843;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:55:59,700;2022-06-16 07:55:59,700;14;Unknown;x;
2022-06-16 00:56:19,952;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:56:09,800;2022-06-16 07:56:09,800;108;Unknown;x;
2022-06-16 00:56:30,030;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:56:19,900;2022-06-16 07:56:19,900;1;Unknown;x;
2022-06-16 00:56:40,093;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:56:30,000;2022-06-16 07:56:30,000;19;Unknown;x;
2022-06-16 00:56:50,218;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 07:56:40,100;2022-06-16 07:56:40,100;10;Unknown;x;
2022-06-16 00:58:20,858;13;200328;25SQCMICSBBDBF3009D3C;;DPC;2022-06-16 07:58:10,700;2022-06-16 07:58:10,700;115;Unknown;;x
2022-06-16 00:58:30,921;13;200328;25SQCMICSBBDBF3009D3C;;DPC;2022-06-16 07:58:20,800;2022-06-16 07:58:20,800;116;Arriving;x;x
2022-06-16 01:02:12,390;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:02:02,300;2022-06-16 08:02:02,300;168;Arriving;x;x
2022-06-16 01:02:22,468;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:02:12,300;2022-06-16 08:02:12,300;59;Unknown;;x
2022-06-16 01:06:44,265;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:06:34,200;2022-06-16 08:06:34,200;1;Unknown;;x
2022-06-16 01:06:54,343;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:06:44,200;2022-06-16 08:06:44,200;168;Unknown;;x
2022-06-16 01:07:04,437;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:06:54,300;2022-06-16 08:06:54,300;170;Departing;x;x
2022-06-16 01:07:14,515;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:07:04,400;2022-06-16 08:07:04,400;118;Unknown;x;
2022-06-16 01:07:24,593;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:07:14,500;2022-06-16 08:07:14,500;53;Unknown;x;
2022-06-16 01:08:14,905;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-16 08:08:04,800;2022-06-16 08:08:04,800;37;Unknown;;x
2022-06-16 01:08:24,983;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-16 08:08:14,900;2022-06-16 08:08:14,900;153;Unknown;;x
2022-06-16 01:08:35,077;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-16 08:08:25,000;2022-06-16 08:08:25,000;165;Departing;x;x
2022-06-16 01:08:45,171;13;200328;25SQCMICSBB48ED009641;;DPC;2022-06-16 08:08:35,000;2022-06-16 08:08:35,000;195;Arriving;x;x
2022-06-16 01:19:29,593;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:19:19,500;2022-06-16 08:19:19,500;3;Unknown;x;
2022-06-16 01:20:30,015;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:20:19,900;2022-06-16 08:20:19,900;24;Unknown;x;
2022-06-16 01:20:40,077;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:20:30,000;2022-06-16 08:20:30,000;81;Unknown;x;
2022-06-16 01:20:50,140;13;200328;25SQCMICSBBE85C009642;;DPC;2022-06-16 08:20:40,000;2022-06-16 08:20:40,000;81;Unknown;x;
