2022-08-06,03:30:06,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:30:16,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:30:27,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:30:37,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:30:47,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:30:57,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:31:07,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:31:17,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:31:27,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:31:37,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:31:47,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:31:57,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:32:07,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:32:17,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:32:27,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:32:37,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:32:48,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:32:58,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:33:08,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:33:18,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:33:28,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:33:38,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:33:48,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:33:58,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:34:08,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:34:18,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:34:28,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:34:38,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:34:48,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:34:59,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:35:09,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:35:19,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:35:29,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:35:39,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:35:49,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:35:59,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:36:09,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:36:19,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:36:29,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:36:39,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:36:49,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:36:59,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:37:10,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:37:20,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:37:30,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:37:50,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:39:10,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:40:01,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:40:11,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:40:21,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:40:31,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:40:41,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:40:51,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:41:01,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:41:11,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:41:21,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:41:31,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:41:42,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:42:12,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:42:22,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:42:32,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:42:42,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:42:52,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:43:02,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:43:12,25SQCMICSBB7A1C00B098,Departing
2022-08-06,03:43:22,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:43:42,25SQCMICSBB7A1C00B098,Arriving
2022-08-06,03:43:52,25SQCMICSBB7A1C00B098,Unknown
2022-08-06,03:45:13,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:45:23,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:45:43,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:46:54,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:47:54,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:48:04,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:48:14,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:48:55,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:49:05,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:49:15,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:49:25,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:49:35,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:49:45,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:49:55,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:50:15,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:53:47,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:53:57,25SQCMICSBB997100AFFE,Arriving
2022-08-06,03:54:07,25SQCMICSBB997100AFFE,Departing
2022-08-06,03:54:17,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:54:27,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:54:37,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:54:47,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:54:57,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:55:08,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:55:18,25SQCMICSBB997100AFFE,Unknown
2022-08-06,03:55:28,25SQCMICSBB997100AFFE,Unknown
2022-08-06,05:25:38,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:25:48,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:25:58,25SQCMICSBB1D7900B04D,Arriving
2022-08-06,05:26:08,25SQCMICSBB1D7900B04D,Departing
2022-08-06,05:26:18,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:26:28,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:26:39,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:29:30,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:29:40,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:29:50,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:30:00,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:30:10,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:32:51,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:59:23,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:59:33,25SQCMICSBB1D7900B04D,Unknown
2022-08-06,05:59:44,25SQCMICSBB1D7900B04D,Arriving
2022-08-06,06:01:14,25SQCMICSBB0CE200AA90,Departing
2022-08-06,06:02:05,25SQCMICSBB1D7900B04D,Departing
2022-08-06,06:06:06,25SQCMICSBB1D7900B04D,Arriving
2022-08-06,06:06:46,25SQCMICSBB0CE200AA90,Unknown
2022-08-06,06:07:47,25SQCMICSBB1D7900B04D,Departing
2022-08-06,06:08:27,25SQCMICSBB0CE200AA90,Departing
2022-08-06,06:10:59,25SQCMICSBB1D7900B04D,Arriving
2022-08-06,06:12:40,25SQCMICSBB038400B087,Departing
2022-08-06,06:13:10,25SQCMICSBB1D7900B04D,Departing
2022-08-06,06:13:30,25SQCMICSBB253000B088,Unknown
2022-08-06,06:13:40,25SQCMICSBB253000B088,Arriving
2022-08-06,06:13:50,25SQCMICSBB253000B088,Unknown
2022-08-06,06:14:20,25SQCMICSBB0CE200AA90,Arriving
2022-08-06,06:16:51,25SQCMICSBB1D7900B04D,Arriving
2022-08-06,06:18:21,25SQCMICSBB0CE200AA90,Departing
2022-08-06,06:18:22,25SQCMICSBB1D7900B04D,Departing
2022-08-06,06:18:32,25SQCMICSBB253000B088,Arriving
2022-08-06,06:19:53,25SQCMICSBB53CE00AA80,Departing
2022-08-06,06:20:13,25SQCMICSBB181100B0F6,Departing
2022-08-06,06:21:43,25SQCMICSBB253000B088,Departing
2022-08-06,06:21:53,25SQCMICSBB1D7900B04D,Arriving
2022-08-06,06:23:24,25SQCMICSBB0CE200AA90,Arriving
2022-08-06,06:23:44,25SQCMICSBB1D7900B04D,Departing
