2022-08-05,00:11:48,25SQCMICSBB678400B1A4,Unknown
2022-08-05,00:11:58,25SQCMICSBB678400B1A4,Unknown
2022-08-05,05:10:04,25SQCMICSBB6FF200970C,Unknown
2022-08-05,05:10:14,25SQCMICSBB6FF200970C,Unknown
2022-08-05,05:10:24,25SQCMICSBB6FF200970C,Unknown
2022-08-05,05:47:40,25SQCMICSBB6FF200970C,Departing
2022-08-05,05:53:22,25SQCMICSBB6FF200970C,Unknown
2022-08-05,05:56:13,25SQCMICSBB6FF200970C,Departing
2022-08-05,06:07:18,25SQCMICSBB6FF200970C,Arriving
2022-08-05,06:09:29,25SQCMICSBB6FF200970C,Departing
2022-08-05,06:51:07,25SQCMICSBB6FF200970C,Arriving
2022-08-05,06:59:20,25SQCMICSBB6FF200970C,Departing
2022-08-05,07:06:23,25SQCMICSBBBF4700B038,Departing
2022-08-05,07:15:26,25SQCMICSBBD71F009653,Departing
2022-08-05,07:26:21,25SQCMICSBBBF4700B038,Departing
2022-08-05,07:26:32,25SQCMICSBBBF4700B038,Unknown
2022-08-05,07:29:32,25SQCMICSBBD71F009653,Arriving
2022-08-05,07:32:24,25SQCMICSBBBF4700B038,Departing
2022-08-05,07:32:34,25SQCMICSBBBF4700B038,Unknown
2022-08-05,07:50:02,25SQCMICSBBE54300B1B1,Departing
2022-08-05,07:50:12,25SQCMICSBBE54300B1B1,Unknown
2022-08-05,07:50:32,25SQCMICSBBE54300B1B1,Unknown
2022-08-05,07:50:42,25SQCMICSBBE54300B1B1,Departing
2022-08-05,08:01:47,25SQCMICSBBBF4700B038,Arriving
2022-08-05,08:01:57,25SQCMICSBBBF4700B038,Unknown
2022-08-05,08:09:10,25SQCMICSBB50B00096DD,Departing
2022-08-05,08:13:51,25SQCMICSBBD71F009653,Departing
2022-08-05,08:14:01,25SQCMICSBBD71F009653,Unknown
2022-08-05,08:19:04,25SQCMICSBB50B00096DD,Arriving
2022-08-05,08:34:21,25SQCMICSBB50B00096DD,Departing
2022-08-05,08:34:30,25SQCMICSBB6C6000AAAA,Departing
2022-08-05,08:42:33,25SQCMICSBBD71F009653,Arriving
2022-08-05,08:42:44,25SQCMICSBBD71F009653,Unknown
2022-08-05,08:43:34,25SQCMICSBB50B00096DD,Arriving
2022-08-05,08:49:06,25SQCMICSBBD71F009653,Departing
2022-08-05,08:49:37,25SQCMICSBBBF4700B038,Unknown
2022-08-05,08:59:00,25SQCMICSBBCF0D00AAAF,Departing
2022-08-05,09:03:13,25SQCMICSBB6FF200970C,Arriving
2022-08-05,09:03:23,25SQCMICSBB6FF200970C,Unknown
2022-08-05,09:06:24,25SQCMICSBB50B00096DD,Departing
2022-08-05,09:13:37,25SQCMICSBB678400B1A4,Departing
2022-08-05,09:13:57,25SQCMICSBB678400B1A4,Unknown
2022-08-05,09:14:27,25SQCMICSBB367F00968C,Departing
2022-08-05,09:14:47,25SQCMICSBB678400B1A4,Arriving
2022-08-05,09:21:20,25SQCMICSBBAC0800963C,Unknown
2022-08-05,09:21:31,25SQCMICSBB50B00096DD,Arriving
2022-08-05,09:29:43,25SQCMICSBB592D00B035,Departing
2022-08-05,09:37:27,25SQCMICSBB6FF200970C,Departing
2022-08-05,09:42:29,25SQCMICSBBD71F009653,Arriving
2022-08-05,09:44:40,25SQCMICSBB06F800B0D5,Departing
2022-08-05,09:51:54,25SQCMICSBB50B00096DD,Departing
2022-08-05,09:53:14,25SQCMICSBBD71F009653,Departing
2022-08-05,09:59:57,25SQCMICSBB6C6000AAAA,Unknown
2022-08-05,10:00:07,25SQCMICSBB6C6000AAAA,Unknown
2022-08-05,10:00:27,25SQCMICSBB6C6000AAAA,Arriving
2022-08-05,10:20:26,25SQCMICSBB50B00096DD,Departing
2022-08-05,10:20:36,25SQCMICSBB50B00096DD,Departing
2022-08-05,10:20:46,25SQCMICSBB50B00096DD,Unknown
2022-08-05,10:27:18,25SQCMICSBBCF0D00AAAF,Arriving
2022-08-05,00:30:53,25SQCMICSBBDA1500B08F,Unknown
2022-08-05,00:31:13,25SQCMICSBBDA1500B08F,Unknown
2022-08-05,00:31:23,25SQCMICSBBDA1500B08F,Unknown
2022-08-05,00:31:33,25SQCMICSBBDA1500B08F,Unknown
2022-08-05,00:31:43,25SQCMICSBBDA1500B08F,Unknown
2022-08-05,00:31:53,25SQCMICSBBDA1500B08F,Unknown
2022-08-05,00:32:14,25SQCMICSBBDA1500B08F,Arriving
2022-08-05,00:32:24,25SQCMICSBBDA1500B08F,Departing
2022-08-05,00:32:34,25SQCMICSBBDA1500B08F,Arriving
2022-08-05,00:32:44,25SQCMICSBBDA1500B08F,Departing
2022-08-05,00:32:54,25SQCMICSBBDA1500B08F,Arriving
2022-08-05,00:33:04,25SQCMICSBBDA1500B08F,Arriving
2022-08-05,02:14:10,25SQCMICSBB997100AFFE,Unknown
2022-08-05,02:14:21,25SQCMICSBB997100AFFE,Arriving
2022-08-05,04:52:51,25SQCMICSBB53CE00AA80,Departing
2022-08-05,04:53:32,25SQCMICSBB53CE00AA80,Unknown
2022-08-05,04:53:42,25SQCMICSBB53CE00AA80,Arriving
2022-08-05,04:53:52,25SQCMICSBB53CE00AA80,Unknown
2022-08-05,05:39:22,25SQCMICSBB1D7900B04D,Unknown
2022-08-05,05:39:32,25SQCMICSBB1D7900B04D,Departing
2022-08-05,05:39:42,25SQCMICSBB1D7900B04D,Unknown
