2022-06-17,00:00:44,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:00:54,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:01:04,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:01:14,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:01:25,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:01:35,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:01:45,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:01:55,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:02:05,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:02:15,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:02:25,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:02:35,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:02:45,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:02:55,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:03:05,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:03:15,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:03:25,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:03:35,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:03:45,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:03:55,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:04:06,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:04:16,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:04:26,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:04:36,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:04:46,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:04:56,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:05:06,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:05:16,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:05:26,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:05:36,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:05:46,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:05:56,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:06:06,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:06:17,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:06:27,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:06:37,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:06:47,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:06:57,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:07:07,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:07:17,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:07:27,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:07:37,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:07:47,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:07:57,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:08:07,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:08:17,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:08:27,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:08:37,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:08:48,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:08:58,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:09:08,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:09:18,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:09:28,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:09:38,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:09:48,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:09:58,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:10:08,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:10:18,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:10:28,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:10:38,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:10:49,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:10:59,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:11:09,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:11:19,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:11:29,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:11:39,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:11:49,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:11:59,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:12:09,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:12:19,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:12:29,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:13:10,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:13:20,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:13:30,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:13:40,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:13:50,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:14:00,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:14:10,25SQCMICSBBCBB8009B98,Unknown
2022-06-17,00:14:20,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:14:30,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:14:40,25SQCMICSBBCBB8009B98,Arriving
2022-06-17,00:14:50,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:15:00,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:15:10,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:15:20,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:15:31,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:15:41,25SQCMICSBBCBB8009B98,Departing
2022-06-17,00:15:51,25SQCMICSBBCBB8009B98,Departing
