2022-07-17,00:31:31,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:31:41,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:31:41,25SQCMICSBBB50800AA70,Unknown
2022-07-17,00:31:51,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:31:51,25SQCMICSBBB50800AA70,Unknown
2022-07-17,00:32:01,25SQCMICSBBB50800AA70,Departing
2022-07-17,00:32:01,25SQCMICSBBF15C00AA0A,Departing
2022-07-17,00:32:11,25SQCMICSBBF15C00AA0A,Departing
2022-07-17,00:32:22,25SQCMICSBBB50800AA70,Unknown
2022-07-17,00:32:32,25SQCMICSBBB50800AA70,Arriving
2022-07-17,00:32:32,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:32:42,25SQCMICSBBB50800AA70,Unknown
2022-07-17,00:32:42,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:32:52,25SQCMICSBBB50800AA70,Arriving
2022-07-17,00:33:02,25SQCMICSBBB50800AA70,Unknown
2022-07-17,00:39:04,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:39:35,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:39:45,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:39:55,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:40:15,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:40:25,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:41:46,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:41:56,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:42:06,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:42:16,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:42:26,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:42:36,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:42:46,25SQCMICSBBF15C00AA0A,Departing
2022-07-17,00:42:46,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:42:56,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:43:06,25SQCMICSBBF15C00AA0A,Departing
2022-07-17,00:43:06,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:43:16,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:43:26,25SQCMICSBBF15C00AA0A,Departing
2022-07-17,00:43:36,25SQCMICSBBF15C00AA0A,Arriving
2022-07-17,00:43:46,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:43:57,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:44:07,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:44:17,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:44:27,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:44:27,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:44:57,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:45:17,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:45:27,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:45:37,25SQCMICSBBF15C00AA0A,Departing
2022-07-17,00:45:47,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:45:57,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:46:07,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:46:48,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:47:18,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:47:28,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:47:38,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:47:48,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:47:58,25SQCMICSBB18D200AFD9,Arriving
2022-07-17,00:48:08,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:48:18,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:48:29,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:48:39,25SQCMICSBB18D200AFD9,Arriving
2022-07-17,00:48:49,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:48:59,25SQCMICSBB18D200AFD9,Arriving
2022-07-17,00:52:30,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:52:50,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:53:00,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:53:10,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:53:20,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:53:31,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:53:41,25SQCMICSBB18D200AFD9,Arriving
2022-07-17,00:53:51,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:54:01,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:54:11,25SQCMICSBB18D200AFD9,Departing
2022-07-17,00:54:11,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:54:21,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:54:21,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:54:31,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:54:41,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:55:01,25SQCMICSBBF15C00AA0A,Unknown
2022-07-17,00:55:01,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:55:31,25SQCMICSBB18D200AFD9,Unknown
2022-07-17,00:55:41,25SQCMICSBBF15C00AA0A,Unknown
