2022-11-07,01:15:46,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:50,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:50,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:51,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:51,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:52,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:53,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:53,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:53,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:53,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:15:53,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:15:58,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:04,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:13,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:19,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:19,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:20,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:20,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:20,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:20,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:20,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:20,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:21,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:22,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:23,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:24,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:25,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:27,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:28,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:28,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:28,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:28,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:28,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:28,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:29,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:30,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:31,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:31,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:31,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:31,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:31,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:31,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:32,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:33,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:33,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:33,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:33,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:36,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:36,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:37,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:37,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:38,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:38,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:39,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:39,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:39,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:39,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:42,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:42,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:46,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:46,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:47,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:47,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:47,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:47,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:47,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:47,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:48,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:48,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:48,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:48,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:48,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:48,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:49,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:49,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:49,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:49,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:50,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:50,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:50,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:50,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:50,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:50,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:51,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:51,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:51,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:51,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:51,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:51,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:52,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:52,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:53,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:53,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:53,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:53,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:53,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:53,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:54,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:55,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:55,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:55,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:55,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:55,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:55,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:56,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:57,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:58,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:16:59,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:00,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:00,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:00,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:00,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:01,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:01,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:01,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:01,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:02,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:03,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:03,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:03,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:03,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:03,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:03,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:04,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:04,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:05,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:05,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:05,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:05,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:05,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:05,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:06,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:07,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:08,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:08,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:08,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:08,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:08,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:08,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:09,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:10,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:11,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:11,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:12,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:13,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:14,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:14,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:15,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:15,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:15,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:15,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:15,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:15,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:16,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:17,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:18,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:18,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:19,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:19,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:19,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:19,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:20,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:20,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:20,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:20,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:20,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:20,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:22,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:22,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:22,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:22,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:23,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:23,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:23,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:23,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:23,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:23,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:24,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:24,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:24,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:24,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:25,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:25,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:26,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:26,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:27,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:27,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:27,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:27,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,1
2022-11-07,01:17:28,25SQCMICSBBA2CB00B1ED,2
2022-11-07,01:17:29,25SQCMICSBBA2CB00B1ED,1
