File Creation Time UTC,2022-12-28 13:05:47
SW Name,iID®DataCaptureSoftware
SW Version,v01.09
SW BuildDate,2020-04-07
SW StartTime,2022-10-13 09:03:49
Lib Version,v1.6.3
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,DOC
,FilterDuplicates
,,Enabled,YES
,,TimeToFilter_Seconds,5

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30F42
,0x10,200474,D0.22,98.26.0D,2
,0x11,200481,D0.22,98.26.0D,2


Timestamp,HexAddress,ReaderID,UID,Collection,DataType,Ant. Number,Temp(°C)
2022-12-28 09:04:24.268,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:19.628,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:24.847,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:26.847,10,200474,25SQCMICSBB9E6200A95D,,DOC,2,-
2022-12-28 09:05:31.503,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:32.222,10,200474,25SQCMICSBB9E6200A95D,,DOC,2,-
2022-12-28 09:05:32.675,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:33.847,10,200474,25SQCMICSBB9E6200A95D,,DOC,2,-
2022-12-28 09:05:34.081,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:34.081,10,200474,25SQCMICSBB9E6200A95D,,DOC,2,-
2022-12-28 09:05:34.315,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:34.315,10,200474,25SQCMICSBB9E6200A95D,,DOC,2,-
2022-12-28 09:05:35.956,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:41.206,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:05:46.347,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 09:32:24.222,10,200474,25SQCMICSBBFFA600A818,,DOC,1,-
2022-12-28 09:48:44.190,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 10:00:44.518,10,200474,25SQCMICSBB9E6200A95D,,DOC,1,-
2022-12-28 10:03:53.487,10,200474,25SQCMICSBBFFA600A818,,DOC,1,-
2022-12-28 10:03:54.643,10,200474,25SQCMICSBBFFA600A818,,DOC,2,-
