File Creation Time UTC,2023-02-22 10:55:09
SW Name,iID®DataCaptureSoftware
SW Version,v01.09
SW BuildDate,2020-04-07
SW StartTime,2023-02-22 10:15:47
Lib Version,v1.6.3
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,DOC
,FilterDuplicates
,,Enabled,YES
,,TimeToFilter_Seconds,5

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB030EB4
,0x10,200330,D0.22,98.26.06,2
,0x13,200328,D0.22,98.26.06,2
,0x1F,200443,D0.22,98.26.0D,2


Timestamp,HexAddress,ReaderID,UID,Collection,DataType,Ant. Number,Temp(°C)
2023-02-22 02:54:57.905,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 02:59:22.577,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:31.358,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:32.655,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 02:59:32.655,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:32.999,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 02:59:32.999,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:33.343,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 02:59:33.343,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:33.686,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 02:59:33.686,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:34.030,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 02:59:34.030,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:34.374,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 02:59:34.374,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 02:59:34.702,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 03:00:03.108,10,200330,25SQCMICSBB5E8B00B01E,,DOC,1,-
2023-02-22 03:00:04.468,10,200330,25SQCMICSBB5E8B00B01E,,DOC,2,-
2023-02-22 03:05:04.593,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:05:09.702,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:05:14.780,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:05:20.452,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:05:25.515,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:05:30.530,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:05:36.202,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:05:41.311,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:10.936,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:16.265,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:21.327,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:26.436,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:31.515,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:36.655,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:42.358,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:47.749,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:06:55.921,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:07:02.452,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:07:08.202,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:07:13.296,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:07:18.405,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:07:23.530,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:07:28.858,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:07:33.952,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
2023-02-22 03:10:14.983,13,200328,25SQCMICSBBDC9400908D,,DOC,2,-
