File Creation Time UTC,2023-02-02 06:43:01
SW Name,iID®DataCaptureSoftware
SW Version,v01.09
SW BuildDate,2020-04-07
SW StartTime,2023-01-24 02:29:09
Lib Version,v1.6.3
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,DOC
,FilterDuplicates
,,Enabled,YES
,,TimeToFilter_Seconds,5

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB030EB4
,0x10,200330,D0.22,98.26.06,2
,0x13,200328,D0.22,98.26.06,2


Timestamp,HexAddress,ReaderID,UID,Collection,DataType,Ant. Number,Temp(°C)
2023-02-01 23:26:48.979,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-01 23:26:50.666,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-01 23:27:12.119,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 00:06:59.541,13,200328,25SQCMICSBB0A21009B01,,DOC,2,-
2023-02-02 00:07:04.573,13,200328,25SQCMICSBB0A21009B01,,DOC,2,-
2023-02-02 01:34:05.698,13,200328,25SQCMICSBB06CD00906A,,DOC,2,-
2023-02-02 01:34:12.948,13,200328,25SQCMICSBB06CD00906A,,DOC,2,-
2023-02-02 01:34:37.932,13,200328,25SQCMICSBB06CD00906A,,DOC,2,-
2023-02-02 01:41:34.385,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:35.651,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:35.651,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:35.869,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:35.869,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:36.088,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:36.088,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:36.307,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:36.307,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:36.791,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:36.791,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:37.026,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:37.026,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:37.479,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:37.479,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:37.713,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:37.713,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:37.948,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:37.948,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:38.182,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:38.182,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:38.401,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:38.401,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:38.604,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:41.713,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:42.354,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:42.354,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:43.494,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:43.494,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:48.510,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:53.729,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:41:57.119,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:41:57.119,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:02.291,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:07.494,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:12.604,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:17.666,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:22.869,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:28.010,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:30.213,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:42:30.213,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:35.244,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:40.260,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:45.432,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:50.619,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:42:55.823,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:00.854,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:06.088,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:11.291,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:16.338,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:21.541,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:26.698,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:31.869,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:37.073,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:43.041,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:48.182,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:53.354,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:43:58.885,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:04.635,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:09.901,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:15.010,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:20.198,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:25.369,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:30.979,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:36.166,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:44:44.729,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:28.588,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:33.635,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:35.838,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:35.838,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:36.057,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:36.057,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:36.276,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:36.276,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:36.510,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:36.510,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:36.744,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:36.744,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:36.963,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:36.963,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:37.198,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:39.463,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:41.666,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:41.666,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:41.901,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:41.901,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:42.135,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:42.135,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:42.354,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:42.354,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:42.588,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:42.588,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:42.823,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:42.823,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:43.057,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:43.057,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:43.276,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:47.260,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:47.713,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:47.713,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:48.166,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 01:45:48.166,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:53.307,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 01:45:58.510,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:04:52.213,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:05:50.869,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:05:56.057,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:05:57.807,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:05:57.807,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:05:58.041,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:05:58.041,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:05:58.276,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:05:58.276,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:05:58.510,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:06:03.557,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:06:03.557,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:06:03.791,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:06:03.791,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:06:04.026,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:06:04.026,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:06:04.244,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:06:04.244,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:06:04.916,13,200328,25SQCMICSBB46A20090D9,,DOC,1,-
2023-02-02 02:06:05.588,13,200328,25SQCMICSBB46A20090D9,,DOC,2,-
2023-02-02 02:25:04.354,13,200328,25SQCMICSBB5C70009033,,DOC,2,-
2023-02-02 02:25:09.526,13,200328,25SQCMICSBB5C70009033,,DOC,2,-
2023-02-02 02:25:14.526,13,200328,25SQCMICSBB5C70009033,,DOC,2,-
2023-02-02 02:25:20.416,13,200328,25SQCMICSBB5C70009033,,DOC,2,-
2023-02-02 02:25:25.573,13,200328,25SQCMICSBB5C70009033,,DOC,2,-
2023-02-02 06:04:44.744,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:49.776,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:54.791,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:54.791,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:55.041,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:55.041,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:55.276,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:55.276,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:55.510,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:55.510,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:55.729,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:55.729,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:55.948,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:55.948,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:56.182,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:56.182,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:56.416,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:56.416,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:56.651,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:56.651,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:56.885,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:56.885,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:57.119,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:57.119,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:57.354,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:57.354,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:57.588,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:57.588,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:57.823,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:57.823,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:04:58.057,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:04:58.057,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:07.073,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:11.666,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:11.666,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:11.901,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:11.901,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:12.119,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:12.119,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:12.338,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:12.338,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:12.573,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:12.573,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:12.807,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:12.807,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:13.041,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:13.041,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:13.744,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:13.744,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:13.979,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:13.979,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:14.213,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:14.213,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:14.448,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:14.448,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:14.682,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:14.682,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:14.916,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:14.916,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:15.151,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:15.151,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:15.385,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:15.385,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:15.619,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:15.619,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:15.854,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:15.854,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:16.088,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:16.088,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:16.323,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:16.323,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:16.557,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:16.557,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:16.791,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:16.791,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:17.010,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:17.010,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:17.229,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:17.229,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:17.448,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:17.448,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:17.682,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:17.682,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:17.916,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
2023-02-02 06:05:17.916,13,200328,25SQCMICSBBBB4900904E,,DOC,2,-
2023-02-02 06:05:18.369,13,200328,25SQCMICSBBBB4900904E,,DOC,1,-
